index, frame, sample, time, raw[0], cal[0]
180,99,2,0.905,1272,6.45833
181,100,0,0.91,1917,1.08333
182,101,0,0.915,2282,-1.95833
183,101,1,0.92,1217,6.91667
184,102,0,0.925,2292,-2.04167
185,102,1,0.93,1823,1.86667
186,103,0,0.935,1458,4.90833
187,103,1,0.94,2374,-2.725
188,104,0,0.945,1485,4.68333
189,104,1,0.95,1817,1.91667
190,105,0,0.955,2185,-1.15
191,105,1,0.96,1388,5.49167
192,106,0,0.965,2136,-0.741667
193,106,1,0.97,1859,1.56667
194,107,0,0.975,1548,4.15833
195,107,1,0.98,2227,-1.5
196,108,0,0.985,1588,3.825
197,108,1,0.99,1827,1.83333
198,109,0,0.995,2080,-0.275
199,109,1,1,1521,4.38333
200,110,0,1.005,2036,0.0916667
201,110,1,1.01,1845,1.68333
202,110,2,1.015,1632,3.45833
203,111,0,1.02,2091,-0.366667
204,112,0,1.025,1650,3.30833
205,112,1,1.03,1818,1.90833
206,113,0,1.035,2011,0.3
207,113,1,1.04,1849,1.65
208,114,0,1.045,1973,0.616667
209,114,1,1.05,1775,2.26667
210,115,0,1.055,1882,1.375
211,115,1,1.06,1816,1.925
212,116,0,1.065,1782,2.20833
213,116,1,1.07,1909,1.15
214,117,0,1.075,1776,2.25833
215,117,1,1.08,1845,1.68333
216,118,0,1.085,1874,1.44167
217,118,1,1.09,1765,2.35
218,119,0,1.095,1904,1.19167
219,119,1,1.1,1830,1.80833
220,120,0,1.105,1824,1.85833
221,120,1,1.11,1945,0.85
222,121,0,1.115,1838,1.74167
223,121,1,1.12,1859,1.56667
224,122,0,1.125,1862,1.54167
225,122,1,1.13,1822,1.875
226,123,0,1.135,1851,1.63333
227,123,1,1.14,1842,1.70833
228,124,0,1.145,1824,1.85833
229,124,1,1.15,1852,1.625
230,125,0,1.155,1839,1.73333
231,125,1,1.16,1841,1.71667
232,126,0,1.165,1857,1.58333
233,126,1,1.17,1838,1.74167
234,127,0,1.175,1841,1.71667
235,127,1,1.18,1850,1.64167
236,128,0,1.185,1838,1.74167
237,128,1,1.19,1842,1.70833
238,129,0,1.195,1838,1.74167
239,129,1,1.2,1828,1.825
240,130,0,1.205,1858,1.575
241,130,1,1.21,1875,1.43333
242,131,0,1.215,1849,1.65
243,131,1,1.22,1867,1.5
244,132,0,1.225,1855,1.6
245,132,1,1.23,1837,1.75
246,133,0,1.235,1849,1.65
247,133,1,1.24,1846,1.675
248,134,0,1.245,1836,1.75833
249,134,1,1.25,1843,1.7
250,135,0,1.255,1848,1.65833
251,135,1,1.26,1854,1.60833
252,136,0,1.265,1860,1.55833
253,136,1,1.27,1857,1.58333
254,137,0,1.275,1855,1.6
255,137,1,1.28,1849,1.65
256,138,0,1.285,1841,1.71667
257,138,1,1.29,1855,1.6
258,139,0,1.295,1831,1.8
259,139,1,1.3,1843,1.7
260,140,0,1.305,1842,1.70833
261,140,1,1.31,1838,1.74167
262,141,0,1.315,1849,1.65
263,141,1,1.32,1857,1.58333
264,142,0,1.325,1853,1.61667
265,142,1,1.33,1857,1.58333
266,143,0,1.335,1853,1.61667
267,143,1,1.34,1852,1.625
268,144,0,1.345,1849,1.65
269,144,1,1.35,1853,1.61667
270,145,0,1.355,1845,1.68333
271,145,1,1.36,1848,1.65833
272,146,0,1.365,1848,1.65833
273,146,1,1.37,1849,1.65
274,147,0,1.375,1851,1.63333
275,147,1,1.38,1852,1.625
276,148,0,1.385,1854,1.60833
277,148,1,1.39,1848,1.65833
278,149,0,1.395,1849,1.65
279,149,1,1.4,1850,1.64167
280,150,0,1.405,1848,1.65833
281,150,1,1.41,1849,1.65
282,151,0,1.415,1848,1.65833
283,151,1,1.42,1848,1.65833
284,152,0,1.425,1852,1.625
285,152,1,1.43,1852,1.625
286,153,0,1.435,1851,1.63333
287,153,1,1.44,1853,1.61667
288,154,0,1.445,1851,1.63333
289,154,1,1.45,1850,1.64167
290,155,0,1.455,1850,1.64167
291,155,1,1.46,1849,1.65
292,156,0,1.465,1848,1.65833
293,156,1,1.47,1847,1.66667
294,157,0,1.475,1848,1.65833
295,157,1,1.48,1850,1.64167
296,158,0,1.485,1850,1.64167
297,158,1,1.49,1850,1.64167
298,159,0,1.495,1850,1.64167
299,159,1,1.5,1849,1.65
300,160,0,1.505,1850,1.64167
301,160,1,1.51,1850,1.64167
302,161,0,1.515,1849,1.65
303,161,1,1.52,1848,1.65833
304,162,0,1.525,1848,1.65833
305,162,1,1.53,1849,1.65
306,163,0,1.535,1850,1.64167
307,163,1,1.54,1850,1.64167
308,164,0,1.545,1850,1.64167
309,164,1,1.55,1850,1.64167
310,165,0,1.555,1850,1.64167
311,165,1,1.56,1851,1.63333
312,166,0,1.565,1850,1.64167
313,166,1,1.57,1850,1.64167
314,167,0,1.575,1848,1.65833
315,167,1,1.58,1848,1.65833
316,168,0,1.585,1849,1.65
317,168,1,1.59,1849,1.65
318,169,0,1.595,1849,1.65
319,169,1,1.6,1849,1.65
320,170,0,1.605,1848,1.65833
321,170,1,1.61,1849,1.65
322,171,0,1.615,1849,1.65
323,171,1,1.62,1849,1.65
324,172,0,1.625,1848,1.65833
325,172,1,1.63,1848,1.65833
326,173,0,1.635,1849,1.65
327,173,1,1.64,1849,1.65
328,174,0,1.645,1849,1.65
329,174,1,1.65,1849,1.65
330,175,0,1.655,1849,1.65
331,175,1,1.66,1849,1.65
332,176,0,1.665,1849,1.65
333,176,1,1.67,1849,1.65
334,177,0,1.675,1849,1.65
335,177,1,1.68,1849,1.65
336,178,0,1.685,1848,1.65833
337,178,1,1.69,1849,1.65
338,179,0,1.695,1849,1.65
339,179,1,1.7,1849,1.65
340,180,0,1.705,1849,1.65
341,180,1,1.71,1848,1.65833
342,181,0,1.715,1849,1.65
343,181,1,1.72,1849,1.65
344,182,0,1.725,1849,1.65
345,182,1,1.73,1849,1.65
346,183,0,1.735,1849,1.65
347,183,1,1.74,1848,1.65833
348,184,0,1.745,1849,1.65
349,184,1,1.75,1849,1.65
350,185,0,1.755,1848,1.65833
351,185,1,1.76,1848,1.65833
352,186,0,1.765,1849,1.65
353,186,1,1.77,1849,1.65
354,187,0,1.775,1848,1.65833
355,187,1,1.78,1848,1.65833
356,188,0,1.785,1848,1.65833
357,188,1,1.79,1847,1.66667
358,189,0,1.795,1848,1.65833
359,189,1,1.8,1848,1.65833
360,190,0,1.805,1848,1.65833
361,190,1,1.81,1848,1.65833
362,191,0,1.815,1848,1.65833
363,191,1,1.82,1848,1.65833
364,192,0,1.825,1848,1.65833
365,192,1,1.83,1848,1.65833
366,193,0,1.835,1848,1.65833
367,193,1,1.84,1848,1.65833
368,194,0,1.845,1848,1.65833
369,194,1,1.85,1848,1.65833
370,195,0,1.855,1847,1.66667
371,195,1,1.86,1848,1.65833
372,196,0,1.865,1848,1.65833
373,196,1,1.87,1848,1.65833
374,197,0,1.875,1848,1.65833
375,197,1,1.88,1848,1.65833
376,198,0,1.885,1847,1.66667
377,198,1,1.89,1848,1.65833
378,199,0,1.895,1848,1.65833
379,199,1,1.9,1848,1.65833
380,200,0,1.905,1848,1.65833
381,200,1,1.91,1848,1.65833
382,201,0,1.915,1847,1.66667
383,201,1,1.92,1847,1.66667
384,202,0,1.925,1848,1.65833
385,202,1,1.93,1848,1.65833
386,203,0,1.935,1848,1.65833
387,203,1,1.94,1848,1.65833
388,204,0,1.945,1847,1.66667
389,204,1,1.95,1847,1.66667
390,205,0,1.955,1848,1.65833
391,205,1,1.96,1847,1.66667
392,206,0,1.965,1847,1.66667
393,206,1,1.97,1847,1.66667
394,207,0,1.975,1847,1.66667
395,207,1,1.98,1847,1.66667
396,208,0,1.985,1848,1.65833
397,208,1,1.99,1848,1.65833
398,209,0,1.995,1848,1.65833
399,209,1,2,1848,1.65833
