index, frame, sample, time, raw[0], cal[0], raw[1], cal[1], raw[2], cal[2]
110,114,0,1.09558,-305,-0.3056,-16,-1.64132,0,-4.25526
111,115,0,1.10545,-322,-0.3224,-17,-1.70211,-1,-3.97531
112,116,0,1.11532,-339,-0.3396,-17,-1.74263,0,-3.45274
113,117,0,1.12519,-357,-0.3572,-18,-1.78316,-1,-2.72486
114,118,0,1.13506,-375,-0.375,-18,-1.80342,0,-1.58639
115,119,0,1.14494,-393,-0.393,-18,-1.82368,0,0.205298
116,120,0,1.15481,-411,-0.411,-18,-1.82368,0,2.37026
117,121,0,1.16468,-429,-0.429,-18,-1.82368,0,4.72185
118,122,0,1.17455,-447,-0.4468,-18,-1.80342,0,7.16676
119,123,0,1.18442,-465,-0.4636,-18,-1.70211,0,9.05177
120,124,0,1.19429,-482,-0.4788,-17,-1.54,1,10.2089
121,125,0,1.20416,-495,-0.4926,-13,-1.39816,4,10.6941
122,126,0,1.21403,-505,-0.5048,-10,-1.23605,3,10.5635
123,127,0,1.2239,-516,-0.5154,-11,-1.07395,-1,9.68632
124,128,0,1.23377,-526,-0.5254,-10,-1.01316,1,8.24924
125,129,0,1.24364,-535,-0.5352,-9,-0.992895,1,6.58819
126,130,0,1.25351,-545,-0.5446,-10,-0.952368,-1,5.48705
127,131,0,1.26338,-554,-0.5536,-9,-0.911842,1,5.26309
128,132,0,1.27325,-563,-0.5624,-9,-0.891579,0,5.99096
129,133,0,1.28312,-571,-0.5708,-8,-0.851053,1,7.74533
130,134,0,1.29299,-579,-0.579,-8,-0.830789,0,9.74231
131,135,0,1.30286,-587,-0.5862,-8,-0.729474,0,11.478
132,136,0,1.31273,-595,-0.5916,-8,-0.547105,0,12.3179
133,137,0,1.3226,-599,-0.5952,-4,-0.364737,4,12.4112
134,138,0,1.33247,-598,-0.5968,1,-0.162105,5,11.4967
135,139,0,1.34234,-597,-0.5968,1,2.98023e-09,0,9.92895
136,140,0,1.35221,-595,-0.5956,2,0.121579,1,7.54003
137,141,0,1.36208,-595,-0.5946,0,0.101316,-2,4.90848
138,142,0,1.37195,-593,-0.5936,2,0.101316,2,2.48224
139,143,0,1.38182,-593,-0.593,0,0.0607895,-2,0.634557
140,144,0,1.39169,-592,-0.5924,1,0.0607895,1,-0.466586
141,145,0,1.40156,-592,-0.592,0,0.0405263,-1,-0.858518
142,146,0,1.41143,-592,-0.5916,0,0.0405263,0,-0.615893
143,147,0,1.4213,-591,-0.5914,1,0.0202632,1,-0.410596
144,148,0,1.43117,-591,-0.591,0,0.0405263,-1,-0.242625
145,149,0,1.44104,-591,-0.5906,0,0.0405263,0,-0.223961
146,150,0,1.45091,-590,-0.5902,1,0.0405263,1,-0.261288
147,151,0,1.46078,-590,-0.5898,0,0.0405263,-1,-0.261288
148,152,0,1.47065,-589,-0.5894,1,0.0405263,1,-0.242625
149,153,0,1.48052,-589,-0.5892,0,0.0202632,-1,-0.317278
150,154,0,1.49039,-589,-0.589,0,0.0202632,0,-0.279952
151,155,0,1.50026,-589,-0.589,0,0,0,-0.130644
152,156,0,1.51013,-589,-0.5888,0,0.0202632,0,0.0186634
153,157,0,1.52,-589,-0.5886,0,0.0202632,0,0.261288
154,158,0,1.52987,-588,-0.5884,1,0.0202632,1,0.578566
155,159,0,1.53974,-588,-0.5882,0,0.0202632,-1,0.839855
156,160,0,1.54961,-588,-0.5878,0,0.0405263,0,1.02649
157,161,0,1.55948,-588,-0.5874,0,0.0405263,0,1.02649
158,162,0,1.56935,-587,-0.5868,1,0.0607895,1,0.951835
159,163,0,1.57922,-586,-0.586,1,0.0810526,0,0.727874
160,164,0,1.58909,-585,-0.585,1,0.101316,0,0.373269
161,165,0,1.59896,-584,-0.584,1,0.101316,0,1.19209e-08
162,166,0,1.60883,-583,-0.583,1,0.101316,0,-0.373269
163,167,0,1.6187,-582,-0.5822,1,0.0810526,0,-0.634557
164,168,0,1.62857,-581,-0.5816,1,0.0607895,0,-0.783864
165,169,0,1.63844,-581,-0.5812,0,0.0405263,-1,-0.802528
166,170,0,1.64831,-581,-0.5808,0,0.0405263,0,-0.765201
167,171,0,1.65818,-581,-0.5806,0,0.0202632,0,-0.65322
168,172,0,1.66805,-580,-0.5802,1,0.0405263,1,-0.559903
169,173,0,1.67792,-580,-0.5798,0,0.0405263,-1,-0.485249
170,174,0,1.68779,-579,-0.5794,1,0.0405263,1,-0.447922
171,175,0,1.69766,-579,-0.5792,0,0.0202632,-1,-0.466586
172,176,0,1.70753,-579,-0.579,0,0.0202632,0,-0.447922
173,177,0,1.7174,-579,-0.579,0,0,0,-0.59723
174,179,0,1.72727,-579,-0.579,0,0,0,-0.59723
175,180,0,1.73714,-579,-0.579,0,0,0,-0.54124
176,181,0,1.74701,-579,-0.579,0,0,0,-0.429259
177,182,0,1.75688,-579,-0.579,0,0,0,-0.373269
178,183,0,1.76675,-579,-0.5792,0,-0.0202632,0,-0.186634
179,184,0,1.77662,-579,-0.5794,0,-0.0202632,0,-0.186634
180,185,0,1.78649,-580,-0.5796,-1,-0.0202632,-1,-0.167971
181,186,0,1.79636,-580,-0.5798,0,-0.0202632,1,-0.130644
182,187,0,1.80623,-580,-0.58,0,-0.0202632,0,-0.0746537
183,188,0,1.8161,-580,-0.58,0,0,0,5.96046e-09
184,189,0,1.82597,-580,-0.5802,0,-0.0202632,0,-0.0186634
185,190,0,1.83584,-580,-0.5804,0,-0.0202632,0,-0.0373269
186,191,0,1.84571,-581,-0.5806,-1,-0.0202632,-1,-0.0559903
187,192,0,1.85558,-581,-0.5808,0,-0.0202632,1,-0.0746537
188,194,0,1.86545,-581,-0.581,0,-0.0202632,0,-0.0933172
189,195,0,1.87532,-581,-0.5812,0,-0.0202632,0,0.0933172
190,196,0,1.88519,-581,-0.5814,0,-0.0202632,0,0.167971
191,197,0,1.89506,-582,-0.5816,-1,-0.0202632,-1,0.130644
192,198,0,1.90494,-582,-0.5818,0,-0.0202632,1,0.0933172
193,199,0,1.91481,-582,-0.582,0,-0.0202632,0,0.0559903
194,200,0,1.92468,-582,-0.582,0,0,0,0.0186634
195,201,0,1.93455,-582,-0.582,0,0,0,-0.0186634
196,203,0,1.94442,-582,-0.5822,0,-0.0202632,0,0.0373269
197,204,0,1.95429,-582,-0.5824,0,-0.0202632,0,0.0746537
198,205,0,1.96416,-583,-0.5826,-1,-0.0202632,-1,0.0933172
199,206,0,1.97403,-583,-0.5828,0,-0.0202632,1,0
200,207,0,1.9839,-583,-0.583,0,-0.0202632,0,0.0186634
201,208,0,1.99377,-583,-0.583,0,0,0,0.0559903
202,209,0,2.00364,-583,-0.583,0,0,0,0
203,210,0,2.01351,-583,-0.583,0,0,0,-0.0559903
204,211,0,2.02338,-583,-0.5832,0,-0.0202632,0,-0.0186634
205,212,0,2.03325,-583,-0.5834,0,-0.0202632,0,0
206,213,0,2.04312,-584,-0.5836,-1,-0.0202632,-1,2.98023e-09
207,214,0,2.05299,-584,-0.5838,0,-0.0202632,1,0.0933172
208,215,0,2.06286,-584,-0.584,0,-0.0202632,0,0.186634
209,216,0,2.07273,-584,-0.584,0,0,0,0.279952
210,217,0,2.0826,-584,-0.584,0,0,0,0.261288
211,218,0,2.09247,-584,-0.584,0,0,0,0.223961
212,219,0,2.10234,-584,-0.584,0,0,0,0.167971
213,220,0,2.11221,-584,-0.584,0,0,0,0.0933172
214,221,0,2.12208,-584,-0.584,0,0,0,0
215,222,0,2.13195,-584,-0.584,0,0,0,0
216,223,0,2.14182,-584,-0.584,0,0,0,0
217,224,0,2.15169,-584,-0.584,0,0,0,0
218,225,0,2.16156,-584,-0.584,0,0,0,0
219,226,0,2.17143,-584,-0.584,0,0,0,0
220,227,0,2.1813,-584,-0.584,0,0,0,0
221,228,0,2.19117,-584,-0.584,0,0,0,0
222,229,0,2.20104,-584,-0.584,0,0,0,0
223,230,0,2.21091,-584,-0.584,0,0,0,0
224,231,0,2.22078,-584,-0.584,0,0,0,0
225,232,0,2.23065,-584,-0.584,0,0,0,0
226,233,0,2.24052,-584,-0.584,0,0,0,0
227,234,0,2.25039,-584,-0.584,0,0,0,0
228,235,0,2.26026,-584,-0.584,0,0,0,0
229,236,0,2.27013,-584,-0.584,0,0,0,0
230,237,0,2.28,-584,-0.584,0,0,0,0
