index, frame, sample, time, raw[0], cal[0]
0,10,0,0.00494737,1605,-3.25253
1,10,1,0.00989474,1606,-3.2372
2,10,2,0.0148421,1606,-3.2372
3,10,3,0.0197895,1606,-3.2372
4,11,0,0.0247368,1605,-3.25253
5,11,1,0.0296842,1606,-3.2372
6,11,2,0.0346316,1606,-3.2372
7,11,3,0.0395789,1606,-3.2372
8,12,0,0.0445263,1606,-3.2372
9,12,1,0.0494737,1606,-3.2372
10,13,0,0.0544211,1606,-3.2372
11,13,1,0.0593684,1606,-3.2372
12,14,0,0.0643158,1606,-3.2372
13,14,1,0.0692632,1606,-3.2372
14,15,0,0.0742105,1606,-3.2372
15,15,1,0.0791579,1606,-3.2372
16,16,0,0.0841053,1606,-3.2372
17,16,1,0.0890526,1606,-3.2372
18,17,0,0.094,1606,-3.2372
19,17,1,0.0989474,1606,-3.2372
20,18,0,0.103895,1606,-3.2372
21,18,1,0.108842,1606,-3.2372
22,19,0,0.113789,1606,-3.2372
23,19,1,0.118737,1606,-3.2372
24,20,0,0.123684,1607,-3.22186
25,20,1,0.128632,1606,-3.2372
26,21,0,0.133579,1606,-3.2372
27,21,1,0.138526,1606,-3.2372
28,22,0,0.143474,1606,-3.2372
29,22,1,0.148421,1607,-3.22186
30,23,0,0.153368,1606,-3.2372
31,23,1,0.158316,1606,-3.2372
32,24,0,0.163263,1607,-3.22186
33,24,1,0.168211,1606,-3.2372
34,25,0,0.173158,1606,-3.2372
35,25,1,0.178105,1606,-3.2372
36,26,0,0.183053,1606,-3.2372
37,26,1,0.188,1606,-3.2372
38,27,0,0.192947,1606,-3.2372
39,27,1,0.197895,1606,-3.2372
40,28,0,0.202842,1606,-3.2372
41,28,1,0.207789,1606,-3.2372
42,29,0,0.212737,1606,-3.2372
43,30,0,0.217684,1606,-3.2372
44,30,1,0.222632,1606,-3.2372
45,31,0,0.227579,1606,-3.2372
46,31,1,0.232526,1606,-3.2372
47,32,0,0.237474,1605,-3.25253
48,32,1,0.242421,1606,-3.2372
49,33,0,0.247368,1606,-3.2372
50,33,1,0.252316,1606,-3.2372
51,34,0,0.257263,1606,-3.2372
52,34,1,0.262211,1605,-3.25253
53,34,2,0.267158,1605,-3.25253
54,35,0,0.272105,1605,-3.25253
