index, frame, sample, time, raw[0], cal[0]
157,88,1,0.79,1756,2.425
158,89,0,0.795,1745,2.51667
159,89,1,0.8,1778,2.24167
160,90,0,0.805,1787,2.16667
161,90,1,0.81,1822,1.875
162,91,0,0.815,1824,1.85833
163,91,1,0.82,1843,1.7
164,92,0,0.825,1828,1.825
165,92,1,0.83,1833,1.78333
166,93,0,0.835,1840,1.725
167,93,1,0.84,1832,1.79167
168,94,0,0.845,1831,1.8
169,94,1,0.85,1835,1.76667
170,95,0,0.855,1835,1.76667
171,95,1,0.86,1833,1.78333
172,96,0,0.865,1837,1.75
173,96,1,0.87,1832,1.79167
174,97,0,0.875,1835,1.76667
175,97,1,0.88,1837,1.75
176,98,0,0.885,1833,1.78333
177,98,1,0.89,1835,1.76667
178,99,0,0.895,1835,1.76667
179,99,1,0.9,1835,1.76667
180,100,0,0.905,1834,1.775
181,100,1,0.91,1835,1.76667
182,101,0,0.915,1834,1.775
183,101,1,0.92,1835,1.76667
184,102,0,0.925,1835,1.76667
185,102,1,0.93,1834,1.775
186,103,0,0.935,1835,1.76667
187,103,1,0.94,1834,1.775
188,104,0,0.945,1834,1.775
189,104,1,0.95,1833,1.78333
190,105,0,0.955,1832,1.79167
191,105,1,0.96,1831,1.8
192,106,0,0.965,1830,1.80833
193,106,1,0.97,1831,1.8
194,107,0,0.975,1828,1.825
195,107,1,0.98,1826,1.84167
196,108,0,0.985,1823,1.86667
197,108,1,0.99,1817,1.91667
198,109,0,0.995,1804,2.025
199,109,1,1,1785,2.18333
200,110,0,1.005,1767,2.33333
201,110,1,1.01,1749,2.48333
202,111,0,1.015,1758,2.40833
203,111,1,1.02,1788,2.15833
204,112,0,1.025,1776,2.25833
205,112,1,1.03,1791,2.13333
206,113,0,1.035,1797,2.08333
207,113,1,1.04,1789,2.15
208,114,0,1.045,1778,2.24167
209,114,1,1.05,1781,2.21667
210,115,0,1.055,1799,2.06667
211,115,1,1.06,1808,1.99167
212,116,0,1.065,1810,1.975
213,116,1,1.07,1809,1.98333
214,117,0,1.075,1810,1.975
215,117,1,1.08,1814,1.94167
216,118,0,1.085,1816,1.925
217,118,1,1.09,1817,1.91667
218,119,0,1.095,1819,1.9
219,119,1,1.1,1822,1.875
220,120,0,1.105,1825,1.85
221,120,1,1.11,1826,1.84167
222,121,0,1.115,1821,1.88333
223,121,1,1.12,1822,1.875
224,122,0,1.125,1822,1.875
225,122,1,1.13,1825,1.85
226,123,0,1.135,1823,1.86667
227,123,1,1.14,1820,1.89167
228,124,0,1.145,1816,1.925
229,124,1,1.15,1817,1.91667
230,125,0,1.155,1820,1.89167
231,125,1,1.16,1821,1.88333
232,126,0,1.165,1817,1.91667
233,126,1,1.17,1813,1.95
234,127,0,1.175,1814,1.94167
235,127,1,1.18,1816,1.925
236,128,0,1.185,1816,1.925
237,128,1,1.19,1812,1.95833
238,129,0,1.195,1810,1.975
239,129,1,1.2,1812,1.95833
240,130,0,1.205,1814,1.94167
241,130,1,1.21,1813,1.95
242,131,0,1.215,1810,1.975
243,131,1,1.22,1810,1.975
244,132,0,1.225,1810,1.975
245,132,1,1.23,1812,1.95833
246,133,0,1.235,1813,1.95
247,133,1,1.24,1814,1.94167
248,134,0,1.245,1815,1.93333
249,134,1,1.25,1816,1.925
250,135,0,1.255,1817,1.91667
251,135,1,1.26,1817,1.91667
252,136,0,1.265,1815,1.93333
253,136,1,1.27,1814,1.94167
254,137,0,1.275,1814,1.94167
255,137,1,1.28,1814,1.94167
256,138,0,1.285,1813,1.95
257,138,1,1.29,1812,1.95833
258,139,0,1.295,1811,1.96667
259,139,1,1.3,1812,1.95833
260,140,0,1.305,1812,1.95833
261,140,1,1.31,1812,1.95833
262,141,0,1.315,1812,1.95833
263,141,1,1.32,1812,1.95833
264,142,0,1.325,1812,1.95833
265,142,1,1.33,1811,1.96667
266,143,0,1.335,1810,1.975
267,143,1,1.34,1809,1.98333
268,144,0,1.345,1809,1.98333
269,144,1,1.35,1809,1.98333
270,145,0,1.355,1808,1.99167
271,145,1,1.36,1807,2
272,146,0,1.365,1805,2.01667
273,146,1,1.37,1805,2.01667
274,147,0,1.375,1804,2.025
275,147,1,1.38,1802,2.04167
276,148,0,1.385,1801,2.05
277,148,1,1.39,1799,2.06667
278,149,0,1.395,1798,2.075
279,149,1,1.4,1798,2.075
280,150,0,1.405,1797,2.08333
281,150,1,1.41,1795,2.1
282,151,0,1.415,1793,2.11667
283,151,1,1.42,1793,2.11667
284,152,0,1.425,1793,2.11667
285,152,1,1.43,1793,2.11667
286,153,0,1.435,1792,2.125
287,153,1,1.44,1793,2.11667
288,154,0,1.445,1793,2.11667
289,154,1,1.45,1794,2.10833
290,155,0,1.455,1795,2.1
291,155,1,1.46,1796,2.09167
292,156,0,1.465,1797,2.08333
293,156,1,1.47,1799,2.06667
294,157,0,1.475,1799,2.06667
295,157,1,1.48,1798,2.075
296,158,0,1.485,1799,2.06667
297,158,1,1.49,1800,2.05833
298,159,0,1.495,1801,2.05
299,159,1,1.5,1801,2.05
300,160,0,1.505,1801,2.05
301,160,1,1.51,1802,2.04167
302,161,0,1.515,1803,2.03333
303,161,1,1.52,1804,2.025
304,162,0,1.525,1804,2.025
305,162,1,1.53,1804,2.025
306,163,0,1.535,1804,2.025
307,163,1,1.54,1805,2.01667
308,164,0,1.545,1806,2.00833
309,164,1,1.55,1807,2
310,165,0,1.555,1806,2.00833
311,165,1,1.56,1807,2
312,166,0,1.565,1808,1.99167
313,166,1,1.57,1809,1.98333
314,167,0,1.575,1809,1.98333
315,167,1,1.58,1810,1.975
316,168,0,1.585,1810,1.975
317,168,1,1.59,1810,1.975
318,169,0,1.595,1809,1.98333
319,169,1,1.6,1809,1.98333
320,170,0,1.605,1809,1.98333
321,170,1,1.61,1808,1.99167
322,171,0,1.615,1808,1.99167
323,171,1,1.62,1807,2
324,172,0,1.625,1806,2.00833
325,172,1,1.63,1806,2.00833
326,173,0,1.635,1806,2.00833
327,173,1,1.64,1805,2.01667
328,174,0,1.645,1805,2.01667
329,174,1,1.65,1805,2.01667
330,175,0,1.655,1805,2.01667
331,175,1,1.66,1804,2.025
332,176,0,1.665,1805,2.01667
333,176,1,1.67,1804,2.025
