index, frame, sample, time, raw[0], cal[0]
0,10,0,0.005,1579,-3.65118
1,10,1,0.01,1579,-3.65118
2,11,0,0.015,1579,-3.65118
3,11,1,0.02,1579,-3.65118
4,12,0,0.025,1579,-3.65118
5,12,1,0.03,1579,-3.65118
6,13,0,0.035,1579,-3.65118
7,13,1,0.04,1579,-3.65118
8,14,0,0.045,1580,-3.63585
9,14,1,0.05,1579,-3.65118
10,15,0,0.055,1579,-3.65118
11,15,1,0.06,1579,-3.65118
12,16,0,0.065,1579,-3.65118
13,16,1,0.07,1579,-3.65118
14,17,0,0.075,1580,-3.63585
15,17,1,0.08,1580,-3.63585
16,18,0,0.085,1580,-3.63585
17,18,1,0.09,1579,-3.65118
18,19,0,0.095,1579,-3.65118
19,19,1,0.1,1579,-3.65118
20,20,0,0.105,1580,-3.63585
21,20,1,0.11,1579,-3.65118
22,21,0,0.115,1579,-3.65118
23,21,1,0.12,1579,-3.65118
24,22,0,0.125,1579,-3.65118
25,22,1,0.13,1580,-3.63585
26,23,0,0.135,1579,-3.65118
27,23,1,0.14,1580,-3.63585
28,24,0,0.145,1580,-3.63585
29,24,1,0.15,1580,-3.63585
30,25,0,0.155,1579,-3.65118
31,25,1,0.16,1580,-3.63585
32,26,0,0.165,1580,-3.63585
33,26,1,0.17,1579,-3.65118
34,27,0,0.175,1579,-3.65118
35,27,1,0.18,1580,-3.63585
36,28,0,0.185,1580,-3.63585
37,28,1,0.19,1580,-3.63585
38,29,0,0.195,1579,-3.65118
39,29,1,0.2,1579,-3.65118
40,30,0,0.205,1579,-3.65118
41,31,0,0.21,1579,-3.65118
42,31,1,0.215,1579,-3.65118
43,32,0,0.22,1579,-3.65118
44,32,1,0.225,1579,-3.65118
45,33,0,0.23,1579,-3.65118
46,33,1,0.235,1580,-3.63585
47,34,0,0.24,1580,-3.63585
48,34,1,0.245,1579,-3.65118
49,35,0,0.25,1580,-3.63585
50,35,1,0.255,1580,-3.63585
51,35,2,0.26,1579,-3.65118
52,36,0,0.265,1580,-3.63585
53,36,1,0.27,1579,-3.65118
54,37,0,0.275,1579,-3.65118
55,37,1,0.28,1579,-3.65118
56,38,0,0.285,1579,-3.65118
57,38,1,0.29,1579,-3.65118
58,39,0,0.295,1579,-3.65118
59,39,1,0.3,1579,-3.65118
60,40,0,0.305,1579,-3.65118
61,40,1,0.31,1579,-3.65118
