index, frame, sample, time, raw[0], cal[0]
0,10,0,0.00496296,1604,-3.26786
1,10,1,0.00992593,1604,-3.26786
2,10,2,0.0148889,1604,-3.26786
3,10,3,0.0198519,1604,-3.26786
4,11,0,0.0248148,1604,-3.26786
5,11,1,0.0297778,1604,-3.26786
6,11,2,0.0347407,1604,-3.26786
7,11,3,0.0397037,1604,-3.26786
8,12,0,0.0446667,1605,-3.25253
9,13,0,0.0496296,1605,-3.25253
10,13,1,0.0545926,1605,-3.25253
11,14,0,0.0595556,1604,-3.26786
12,14,1,0.0645185,1605,-3.25253
13,15,0,0.0694815,1605,-3.25253
14,15,1,0.0744444,1604,-3.26786
15,16,0,0.0794074,1605,-3.25253
16,16,1,0.0843704,1605,-3.25253
17,17,0,0.0893333,1605,-3.25253
18,17,1,0.0942963,1605,-3.25253
19,18,0,0.0992593,1605,-3.25253
20,18,1,0.104222,1605,-3.25253
21,19,0,0.109185,1605,-3.25253
22,19,1,0.114148,1605,-3.25253
23,20,0,0.119111,1605,-3.25253
24,20,1,0.124074,1606,-3.2372
25,21,0,0.129037,1606,-3.2372
26,21,1,0.134,1606,-3.2372
27,22,0,0.138963,1606,-3.2372
28,22,1,0.143926,1605,-3.25253
29,23,0,0.148889,1605,-3.25253
30,23,1,0.153852,1606,-3.2372
31,24,0,0.158815,1606,-3.2372
32,24,1,0.163778,1606,-3.2372
33,25,0,0.168741,1606,-3.2372
34,25,1,0.173704,1606,-3.2372
35,26,0,0.178667,1607,-3.22186
36,26,1,0.18363,1606,-3.2372
37,27,0,0.188593,1607,-3.22186
38,27,1,0.193556,1606,-3.2372
39,28,0,0.198519,1605,-3.25253
40,28,1,0.203481,1606,-3.2372
41,29,0,0.208444,1606,-3.2372
42,30,0,0.213407,1608,-3.20653
43,30,1,0.21837,1610,-3.17587
44,31,0,0.223333,1612,-3.1452
45,31,1,0.228296,1621,-3.00721
46,32,0,0.233259,1631,-2.85388
47,32,1,0.238222,1644,-2.65455
48,33,0,0.243185,1661,-2.3939
49,33,1,0.248148,1663,-2.36323
50,34,0,0.253111,1663,-2.36323
51,34,1,0.258074,1657,-2.45523
52,35,0,0.263037,1658,-2.4399
53,35,1,0.268,1640,-2.71588
54,35,2,0.272963,1635,-2.79255
55,36,0,0.277926,1619,-3.03787
56,36,1,0.282889,1633,-2.82321
57,37,0,0.287852,1607,-3.22186
58,37,1,0.292815,1630,-2.86921
59,38,0,0.297778,1624,-2.96121
60,38,1,0.302741,1646,-2.62389
61,39,0,0.307704,1650,-2.56256
62,39,1,0.312667,1648,-2.59322
63,40,0,0.31763,1642,-2.68522
64,40,1,0.322593,1657,-2.45523
65,41,0,0.327556,1664,-2.3479
66,41,1,0.332519,1651,-2.54722
67,42,0,0.337481,1648,-2.59322
68,42,1,0.342444,1648,-2.59322
69,43,0,0.347407,1629,-2.88454
70,43,1,0.35237,1621,-3.00721
71,44,0,0.357333,1622,-2.99187
72,44,1,0.362296,1631,-2.85388
73,45,0,0.367259,1635,-2.79255
74,45,1,0.372222,1643,-2.66989
75,46,0,0.377185,1639,-2.73122
76,46,1,0.382148,1647,-2.60856
77,47,0,0.387111,1650,-2.56256
78,47,1,0.392074,1651,-2.54722
79,48,0,0.397037,1645,-2.63922
80,48,1,0.402,1641,-2.70055
81,49,0,0.406963,1645,-2.63922
82,49,1,0.411926,1641,-2.70055
83,50,0,0.416889,1633,-2.82321
84,50,1,0.421852,1626,-2.93054
85,51,0,0.426815,1627,-2.91521
86,51,1,0.431778,1636,-2.77722
87,52,0,0.436741,1631,-2.85388
88,52,1,0.441704,1633,-2.82321
89,53,0,0.446667,1643,-2.66989
90,53,1,0.45163,1645,-2.63922
91,54,0,0.456593,1645,-2.63922
92,54,1,0.461556,1642,-2.68522
93,55,0,0.466519,1631,-2.85388
94,55,1,0.471481,1641,-2.70055
95,56,0,0.476444,1644,-2.65455
96,56,1,0.481407,1649,-2.57789
97,57,0,0.48637,1649,-2.57789
98,57,1,0.491333,1648,-2.59322
99,58,0,0.496296,1643,-2.66989
100,58,1,0.501259,1645,-2.63922
101,59,0,0.506222,1632,-2.83855
102,59,1,0.511185,1632,-2.83855
103,60,0,0.516148,1620,-3.02254
104,60,1,0.521111,1623,-2.97654
105,61,0,0.526074,1634,-2.80788
106,61,1,0.531037,1626,-2.93054
107,62,0,0.536,1648,-2.59322
108,62,1,0.540963,1641,-2.70055
109,63,0,0.545926,1654,-2.50123
110,63,1,0.550889,1660,-2.40923
111,64,0,0.555852,1639,-2.73122
112,64,1,0.560815,1645,-2.63922
113,65,0,0.565778,1649,-2.57789
114,65,1,0.570741,1633,-2.82321
115,66,0,0.575704,1634,-2.80788
116,66,1,0.580667,1632,-2.83855
117,67,0,0.58563,1627,-2.91521
118,67,1,0.590593,1630,-2.86921
119,68,0,0.595556,1638,-2.74655
120,68,1,0.600519,1640,-2.71588
121,69,0,0.605481,1639,-2.73122
122,69,1,0.610444,1648,-2.59322
123,70,0,0.615407,1652,-2.53189
124,70,1,0.62037,1661,-2.3939
125,71,0,0.625333,1651,-2.54722
126,71,1,0.630296,1661,-2.3939
127,72,0,0.635259,1656,-2.47056
128,72,1,0.640222,1639,-2.73122
129,73,0,0.645185,1628,-2.89988
130,73,1,0.650148,1621,-3.00721
131,74,0,0.655111,1626,-2.93054
132,74,1,0.660074,1628,-2.89988
133,75,0,0.665037,1626,-2.93054
134,75,1,0.67,1624,-2.96121
135,76,0,0.674963,1648,-2.59322
136,76,1,0.679926,1654,-2.50123
137,77,0,0.684889,1652,-2.53189
138,77,1,0.689852,1657,-2.45523
139,78,0,0.694815,1658,-2.4399
140,78,1,0.699778,1659,-2.42456
141,79,0,0.704741,1655,-2.48589
142,79,1,0.709704,1662,-2.37856
143,80,0,0.714667,1681,-2.08724
144,80,1,0.71963,1707,-1.68859
145,81,0,0.724593,1724,-1.42794
146,82,0,0.729556,1742,-1.15195
147,82,1,0.734519,1746,-1.09062
148,83,0,0.739481,1748,-1.05995
149,83,1,0.744444,1749,-1.04462
150,84,0,0.749407,1749,-1.04462
151,84,1,0.75437,1747,-1.07528
152,85,0,0.759333,1744,-1.12128
153,85,1,0.764296,1741,-1.16728
154,86,0,0.769259,1738,-1.21328
155,86,1,0.774222,1735,-1.25928
156,86,2,0.779185,1734,-1.27461
157,87,0,0.784148,1732,-1.30527
158,87,1,0.789111,1731,-1.32061
159,88,0,0.794074,1730,-1.33594
160,88,1,0.799037,1729,-1.35127
161,89,0,0.804,1729,-1.35127
162,89,1,0.808963,1729,-1.35127
163,90,0,0.813926,1729,-1.35127
164,90,1,0.818889,1729,-1.35127
165,91,0,0.823852,1729,-1.35127
166,91,1,0.828815,1728,-1.36661
167,92,0,0.833778,1729,-1.35127
168,92,1,0.838741,1728,-1.36661
169,93,0,0.843704,1729,-1.35127
170,93,1,0.848667,1729,-1.35127
171,94,0,0.85363,1729,-1.35127
172,94,1,0.858593,1730,-1.33594
173,95,0,0.863556,1730,-1.33594
174,95,1,0.868519,1730,-1.33594
175,96,0,0.873481,1731,-1.32061
176,96,1,0.878444,1731,-1.32061
177,97,0,0.883407,1731,-1.32061
178,97,1,0.88837,1732,-1.30527
179,98,0,0.893333,1731,-1.32061
180,98,1,0.898296,1731,-1.32061
181,99,0,0.903259,1732,-1.30527
182,99,1,0.908222,1731,-1.32061
183,100,0,0.913185,1731,-1.32061
184,100,1,0.918148,1731,-1.32061
185,101,0,0.923111,1730,-1.33594
186,101,1,0.928074,1730,-1.33594
187,102,0,0.933037,1730,-1.33594
188,102,1,0.938,1730,-1.33594
189,103,0,0.942963,1730,-1.33594
190,103,1,0.947926,1730,-1.33594
191,104,0,0.952889,1729,-1.35127
192,104,1,0.957852,1729,-1.35127
193,105,0,0.962815,1728,-1.36661
194,105,1,0.967778,1728,-1.36661
195,106,0,0.972741,1727,-1.38194
196,106,1,0.977704,1726,-1.39727
197,107,0,0.982667,1725,-1.4126
198,107,1,0.98763,1724,-1.42794
199,108,0,0.992593,1719,-1.5046
200,108,1,0.997556,1704,-1.73459
201,109,0,1.00252,1686,-2.01058
202,109,1,1.00748,1662,-2.37856
203,110,0,1.01244,1649,-2.57789
204,110,1,1.01741,1640,-2.71588
205,111,0,1.02237,1680,-2.10258
206,111,1,1.02733,1671,-2.24057
207,112,0,1.0323,1674,-2.19457
208,112,1,1.03726,1705,-1.71926
209,113,0,1.04222,1708,-1.67326
210,113,1,1.04719,1704,-1.73459
211,114,0,1.05215,1700,-1.79592
212,114,1,1.05711,1710,-1.64259
213,115,0,1.06207,1712,-1.61193
214,115,1,1.06704,1704,-1.73459
215,116,0,1.072,1700,-1.79592
216,116,1,1.07696,1700,-1.79592
217,117,0,1.08193,1709,-1.65793
218,117,1,1.08689,1708,-1.67326
219,118,0,1.09185,1705,-1.71926
220,118,1,1.09681,1706,-1.70393
221,119,0,1.10178,1711,-1.62726
222,119,1,1.10674,1716,-1.5506
223,120,0,1.1117,1714,-1.58126
224,120,1,1.11667,1710,-1.64259
225,121,0,1.12163,1710,-1.64259
226,121,1,1.12659,1713,-1.5966
227,122,0,1.13156,1716,-1.5506
228,122,1,1.13652,1715,-1.56593
229,123,0,1.14148,1712,-1.61193
230,123,1,1.14644,1712,-1.61193
231,124,0,1.15141,1714,-1.58126
232,124,1,1.15637,1715,-1.56593
233,125,0,1.16133,1714,-1.58126
234,125,1,1.1663,1712,-1.61193
235,126,0,1.17126,1709,-1.65793
236,126,1,1.17622,1708,-1.67326
237,127,0,1.18119,1709,-1.65793
238,127,1,1.18615,1708,-1.67326
239,128,0,1.19111,1706,-1.70393
240,128,1,1.19607,1707,-1.68859
241,129,0,1.20104,1707,-1.68859
242,129,1,1.206,1709,-1.65793
243,130,0,1.21096,1708,-1.67326
244,130,1,1.21593,1706,-1.70393
245,131,0,1.22089,1706,-1.70393
246,132,0,1.22585,1709,-1.65793
247,132,1,1.23081,1711,-1.62726
248,133,0,1.23578,1710,-1.64259
249,133,1,1.24074,1709,-1.65793
250,134,0,1.2457,1711,-1.62726
251,134,1,1.25067,1712,-1.61193
252,135,0,1.25563,1713,-1.5966
253,135,1,1.26059,1712,-1.61193
254,136,0,1.26556,1710,-1.64259
255,136,1,1.27052,1710,-1.64259
256,137,0,1.27548,1710,-1.64259
257,137,1,1.28044,1710,-1.64259
258,137,2,1.28541,1708,-1.67326
259,138,0,1.29037,1708,-1.67326
260,138,1,1.29533,1709,-1.65793
261,139,0,1.3003,1710,-1.64259
262,139,1,1.30526,1711,-1.62726
263,140,0,1.31022,1710,-1.64259
264,140,1,1.31519,1709,-1.65793
265,141,0,1.32015,1710,-1.64259
266,141,1,1.32511,1711,-1.62726
267,142,0,1.33007,1710,-1.64259
268,142,1,1.33504,1709,-1.65793
269,143,0,1.34,1708,-1.67326
270,143,1,1.34496,1709,-1.65793
271,144,0,1.34993,1710,-1.64259
272,144,1,1.35489,1711,-1.62726
273,145,0,1.35985,1710,-1.64259
274,145,1,1.36481,1710,-1.64259
275,146,0,1.36978,1710,-1.64259
276,146,1,1.37474,1711,-1.62726
277,147,0,1.3797,1710,-1.64259
278,147,1,1.38467,1708,-1.67326
279,148,0,1.38963,1709,-1.65793
280,148,1,1.39459,1709,-1.65793
281,149,0,1.39956,1710,-1.64259
282,149,1,1.40452,1710,-1.64259
283,150,0,1.40948,1709,-1.65793
284,150,1,1.41444,1710,-1.64259
285,151,0,1.41941,1710,-1.64259
286,151,1,1.42437,1710,-1.64259
287,152,0,1.42933,1710,-1.64259
288,152,1,1.4343,1709,-1.65793
289,153,0,1.43926,1710,-1.64259
290,153,1,1.44422,1710,-1.64259
291,154,0,1.44919,1711,-1.62726
292,154,1,1.45415,1710,-1.64259
293,155,0,1.45911,1710,-1.64259
294,155,1,1.46407,1710,-1.64259
295,156,0,1.46904,1710,-1.64259
296,156,1,1.474,1711,-1.62726
297,157,0,1.47896,1709,-1.65793
298,157,1,1.48393,1709,-1.65793
299,158,0,1.48889,1710,-1.64259
300,158,1,1.49385,1710,-1.64259
301,159,0,1.49881,1711,-1.62726
302,159,1,1.50378,1710,-1.64259
303,160,0,1.50874,1710,-1.64259
304,160,1,1.5137,1710,-1.64259
305,161,0,1.51867,1711,-1.62726
306,161,1,1.52363,1711,-1.62726
307,162,0,1.52859,1710,-1.64259
308,162,1,1.53356,1710,-1.64259
309,163,0,1.53852,1710,-1.64259
310,163,1,1.54348,1710,-1.64259
311,164,0,1.54844,1710,-1.64259
312,164,1,1.55341,1710,-1.64259
313,165,0,1.55837,1710,-1.64259
314,165,1,1.56333,1710,-1.64259
315,166,0,1.5683,1710,-1.64259
316,166,1,1.57326,1710,-1.64259
317,167,0,1.57822,1709,-1.65793
