index, frame, sample, time, raw[0], cal[0]
0,10,0,0.00497278,1661,3.21667
1,10,1,0.00994555,1661,3.21667
2,10,2,0.0149183,1662,3.20833
3,10,3,0.0198911,1662,3.20833
4,11,0,0.0248639,1661,3.21667
5,11,1,0.0298367,1661,3.21667
6,11,2,0.0348094,1662,3.20833
7,11,3,0.0397822,1662,3.20833
8,12,0,0.044755,1663,3.2
9,13,0,0.0497278,1663,3.2
10,13,1,0.0547005,1663,3.2
11,14,0,0.0596733,1663,3.2
12,14,1,0.0646461,1663,3.2
13,15,0,0.0696189,1662,3.20833
14,15,1,0.0745917,1662,3.20833
15,16,0,0.0795644,1662,3.20833
16,16,1,0.0845372,1662,3.20833
17,17,0,0.08951,1662,3.20833
18,17,1,0.0944828,1662,3.20833
19,18,0,0.0994555,1662,3.20833
20,18,1,0.104428,1662,3.20833
21,19,0,0.109401,1662,3.20833
22,19,1,0.114374,1662,3.20833
23,20,0,0.119347,1662,3.20833
24,20,1,0.124319,1662,3.20833
25,21,0,0.129292,1662,3.20833
26,21,1,0.134265,1662,3.20833
27,22,0,0.139238,1663,3.2
28,22,1,0.144211,1662,3.20833
29,23,0,0.149183,1662,3.20833
30,23,1,0.154156,1662,3.20833
31,24,0,0.159129,1662,3.20833
32,24,1,0.164102,1663,3.2
33,25,0,0.169074,1662,3.20833
34,25,1,0.174047,1663,3.2
35,26,0,0.17902,1663,3.2
36,26,1,0.183993,1663,3.2
37,27,0,0.188966,1663,3.2
38,27,1,0.193938,1663,3.2
39,28,0,0.198911,1663,3.2
40,28,1,0.203884,1663,3.2
41,29,0,0.208857,1663,3.2
42,29,1,0.213829,1663,3.2
43,30,0,0.218802,1663,3.2
44,30,1,0.223775,1663,3.2
45,31,0,0.228748,1663,3.2
46,31,1,0.233721,1663,3.2
47,32,0,0.238693,1663,3.2
48,32,1,0.243666,1663,3.2
49,33,0,0.248639,1663,3.2
50,33,1,0.253612,1663,3.2
51,34,0,0.258584,1663,3.2
52,34,1,0.263557,1663,3.2
53,35,0,0.26853,1663,3.2
54,35,1,0.273503,1664,3.19167
55,36,0,0.278475,1663,3.2
56,36,1,0.283448,1663,3.2
57,37,0,0.288421,1663,3.2
58,37,1,0.293394,1664,3.19167
59,38,0,0.298367,1663,3.2
60,38,1,0.303339,1663,3.2
61,39,0,0.308312,1664,3.19167
62,39,1,0.313285,1664,3.19167
63,40,0,0.318258,1664,3.19167
64,40,1,0.32323,1664,3.19167
65,41,0,0.328203,1664,3.19167
66,41,1,0.333176,1664,3.19167
67,42,0,0.338149,1664,3.19167
68,42,1,0.343122,1663,3.2
69,43,0,0.348094,1663,3.2
70,43,1,0.353067,1663,3.2
71,44,0,0.35804,1663,3.2
72,44,1,0.363013,1663,3.2
73,45,0,0.367985,1663,3.2
74,45,1,0.372958,1663,3.2
75,46,0,0.377931,1662,3.20833
76,46,1,0.382904,1662,3.20833
77,47,0,0.387877,1662,3.20833
78,47,1,0.392849,1662,3.20833
79,48,0,0.397822,1662,3.20833
80,48,1,0.402795,1663,3.2
81,49,0,0.407768,1663,3.2
82,49,1,0.41274,1663,3.2
83,50,0,0.417713,1663,3.2
84,50,1,0.422686,1663,3.2
85,51,0,0.427659,1662,3.20833
86,51,1,0.432632,1663,3.2
87,52,0,0.437604,1663,3.2
88,52,1,0.442577,1662,3.20833
89,53,0,0.44755,1662,3.20833
90,53,1,0.452523,1662,3.20833
91,54,0,0.457495,1662,3.20833
92,54,1,0.462468,1662,3.20833
93,55,0,0.467441,1661,3.21667
94,55,1,0.472414,1661,3.21667
95,56,0,0.477387,1660,3.225
96,56,1,0.482359,1661,3.21667
97,57,0,0.487332,1661,3.21667
98,57,1,0.492305,1660,3.225
99,58,0,0.497278,1660,3.225
100,58,1,0.50225,1660,3.225
101,59,0,0.507223,1660,3.225
102,59,1,0.512196,1660,3.225
103,60,0,0.517169,1660,3.225
104,60,1,0.522142,1660,3.225
105,61,0,0.527114,1660,3.225
106,61,1,0.532087,1660,3.225
107,62,0,0.53706,1659,3.23333
108,62,1,0.542033,1660,3.225
109,63,0,0.547005,1660,3.225
110,63,1,0.551978,1660,3.225
111,64,0,0.556951,1660,3.225
112,64,1,0.561924,1659,3.23333
113,65,0,0.566897,1660,3.225
114,65,1,0.571869,1660,3.225
