index, frame, sample, time, raw[0], cal[0]
0,10,0,0.0049505,1684,-2.04124
1,10,1,0.00990099,1683,-2.05658
2,10,2,0.0148515,1683,-2.05658
3,10,3,0.019802,1684,-2.04124
4,11,0,0.0247525,1684,-2.04124
5,11,1,0.029703,1683,-2.05658
6,11,2,0.0346535,1683,-2.05658
7,11,3,0.039604,1684,-2.04124
8,12,0,0.0445545,1685,-2.02591
9,12,1,0.049505,1685,-2.02591
10,13,0,0.0544554,1685,-2.02591
11,13,1,0.0594059,1685,-2.02591
12,14,0,0.0643564,1685,-2.02591
13,14,1,0.0693069,1685,-2.02591
14,15,0,0.0742574,1685,-2.02591
15,15,1,0.0792079,1686,-2.01058
16,16,0,0.0841584,1686,-2.01058
17,16,1,0.0891089,1685,-2.02591
18,17,0,0.0940594,1686,-2.01058
19,17,1,0.0990099,1687,-1.99525
20,18,0,0.10396,1686,-2.01058
21,18,1,0.108911,1686,-2.01058
22,19,0,0.113861,1686,-2.01058
23,19,1,0.118812,1686,-2.01058
24,20,0,0.123762,1686,-2.01058
25,20,1,0.128713,1687,-1.99525
26,21,0,0.133663,1686,-2.01058
27,21,1,0.138614,1687,-1.99525
28,22,0,0.143564,1687,-1.99525
29,22,1,0.148515,1686,-2.01058
30,23,0,0.153465,1686,-2.01058
31,23,1,0.158416,1686,-2.01058
32,24,0,0.163366,1686,-2.01058
33,24,1,0.168317,1686,-2.01058
34,25,0,0.173267,1686,-2.01058
35,25,1,0.178218,1686,-2.01058
36,26,0,0.183168,1687,-1.99525
37,26,1,0.188119,1687,-1.99525
38,27,0,0.193069,1686,-2.01058
39,27,1,0.19802,1686,-2.01058
40,28,0,0.20297,1686,-2.01058
41,28,1,0.207921,1686,-2.01058
42,29,0,0.212871,1686,-2.01058
43,30,0,0.217822,1685,-2.02591
44,30,1,0.222772,1686,-2.01058
45,31,0,0.227723,1686,-2.01058
46,31,1,0.232673,1686,-2.01058
47,32,0,0.237624,1686,-2.01058
48,32,1,0.242574,1686,-2.01058
49,33,0,0.247525,1686,-2.01058
50,33,1,0.252475,1686,-2.01058
51,34,0,0.257426,1686,-2.01058
52,34,1,0.262376,1686,-2.01058
53,34,2,0.267327,1685,-2.02591
54,35,0,0.272277,1685,-2.02591
55,35,1,0.277228,1684,-2.04124
56,36,0,0.282178,1684,-2.04124
57,36,1,0.287129,1684,-2.04124
58,37,0,0.292079,1684,-2.04124
59,37,1,0.29703,1685,-2.02591
60,38,0,0.30198,1685,-2.02591
61,38,1,0.306931,1685,-2.02591
62,39,0,0.311881,1686,-2.01058
63,39,1,0.316832,1685,-2.02591
64,40,0,0.321782,1685,-2.02591
65,40,1,0.326733,1685,-2.02591
66,41,0,0.331683,1685,-2.02591
67,41,1,0.336634,1684,-2.04124
68,42,0,0.341584,1684,-2.04124
69,42,1,0.346535,1686,-2.01058
70,43,0,0.351485,1686,-2.01058
71,43,1,0.356436,1685,-2.02591
72,44,0,0.361386,1685,-2.02591
73,44,1,0.366337,1685,-2.02591
74,45,0,0.371287,1686,-2.01058
75,45,1,0.376238,1686,-2.01058
76,46,0,0.381188,1687,-1.99525
77,46,1,0.386139,1689,-1.96458
78,47,0,0.391089,1690,-1.94925
79,47,1,0.39604,1690,-1.94925
80,48,0,0.40099,1690,-1.94925
81,48,1,0.405941,1690,-1.94925
82,49,0,0.410891,1689,-1.96458
83,49,1,0.415842,1689,-1.96458
84,50,0,0.420792,1692,-1.91858
85,50,1,0.425743,1701,-1.78059
86,51,0,0.430693,1746,-1.09062
87,51,1,0.435644,1754,-0.967955
88,52,0,0.440594,1746,-1.09062
89,52,1,0.445545,1754,-0.967955
90,53,0,0.450495,1756,-0.937289
91,53,1,0.455446,1756,-0.937289
92,54,0,0.460396,1754,-0.967955
93,54,1,0.465347,1749,-1.04462
94,55,0,0.470297,1741,-1.16728
95,55,1,0.475248,1732,-1.30527
96,56,0,0.480198,1727,-1.38194
97,56,1,0.485149,1725,-1.4126
98,57,0,0.490099,1728,-1.36661
99,57,1,0.49505,1734,-1.27461
100,58,0,0.5,1738,-1.21328
101,58,1,0.50495,1745,-1.10595
102,59,0,0.509901,1751,-1.01395
103,59,1,0.514851,1751,-1.01395
104,60,0,0.519802,1750,-1.02929
105,60,1,0.524752,1749,-1.04462
106,61,0,0.529703,1745,-1.10595
107,61,1,0.534653,1738,-1.21328
108,62,0,0.539604,1736,-1.24394
109,62,1,0.544554,1733,-1.28994
110,63,0,0.549505,1733,-1.28994
111,63,1,0.554455,1734,-1.27461
112,64,0,0.559406,1737,-1.22861
113,64,1,0.564356,1742,-1.15195
114,65,0,0.569307,1743,-1.13661
115,65,1,0.574257,1746,-1.09062
116,66,0,0.579208,1745,-1.10595
117,66,1,0.584158,1745,-1.10595
118,67,0,0.589109,1744,-1.12128
119,67,1,0.594059,1742,-1.15195
120,68,0,0.59901,1738,-1.21328
121,68,1,0.60396,1736,-1.24394
122,69,0,0.608911,1735,-1.25928
123,69,1,0.613861,1736,-1.24394
124,70,0,0.618812,1738,-1.21328
125,70,1,0.623762,1737,-1.22861
126,71,0,0.628713,1742,-1.15195
127,71,1,0.633663,1742,-1.15195
128,72,0,0.638614,1741,-1.16728
129,72,1,0.643564,1748,-1.05995
130,73,0,0.648515,1748,-1.05995
131,73,1,0.653465,1745,-1.10595
132,74,0,0.658416,1746,-1.09062
133,74,1,0.663366,1744,-1.12128
134,75,0,0.668317,1736,-1.24394
135,75,1,0.673267,1736,-1.24394
136,76,0,0.678218,1734,-1.27461
137,76,1,0.683168,1732,-1.30527
138,77,0,0.688119,1735,-1.25928
139,77,1,0.693069,1738,-1.21328
140,78,0,0.69802,1740,-1.18261
141,78,1,0.70297,1746,-1.09062
142,79,0,0.707921,1746,-1.09062
143,79,1,0.712871,1747,-1.07528
144,80,0,0.717822,1749,-1.04462
145,80,1,0.722772,1744,-1.12128
146,81,0,0.727723,1740,-1.18261
147,82,0,0.732673,1736,-1.24394
148,82,1,0.737624,1735,-1.25928
149,83,0,0.742574,1734,-1.27461
150,83,1,0.747525,1735,-1.25928
151,84,0,0.752475,1738,-1.21328
152,84,1,0.757426,1740,-1.18261
153,85,0,0.762376,1743,-1.13661
154,85,1,0.767327,1746,-1.09062
155,86,0,0.772277,1744,-1.12128
156,86,1,0.777228,1744,-1.12128
157,86,2,0.782178,1743,-1.13661
158,87,0,0.787129,1742,-1.15195
159,87,1,0.792079,1741,-1.16728
160,88,0,0.79703,1738,-1.21328
161,88,1,0.80198,1738,-1.21328
162,89,0,0.806931,1738,-1.21328
163,89,1,0.811881,1742,-1.15195
164,90,0,0.816832,1743,-1.13661
165,90,1,0.821782,1746,-1.09062
166,91,0,0.826733,1747,-1.07528
167,91,1,0.831683,1746,-1.09062
168,92,0,0.836634,1752,-0.99862
169,92,1,0.841584,1766,-0.783962
170,93,0,0.846535,1792,-0.385311
171,93,1,0.851485,1826,0.136001
172,94,0,0.856436,1840,0.350659
173,94,1,0.861386,1844,0.41199
174,95,0,0.866337,1843,0.396657
175,95,1,0.871287,1841,0.365992
176,96,0,0.876238,1839,0.335326
177,96,1,0.881188,1834,0.258663
178,97,0,0.886139,1751,-1.01395
179,97,1,0.891089,1660,-2.40923
180,98,0,0.89604,1508,-4.7398
181,98,1,0.90099,1600,-3.32919
182,99,0,0.905941,1791,-0.400644
183,99,1,0.910891,1776,-0.630635
184,100,0,0.915842,1808,-0.139988
185,100,1,0.920792,1797,-0.308648
186,101,0,0.925743,1808,-0.139988
187,101,1,0.930693,1797,-0.308648
188,102,0,0.935644,1805,-0.185986
189,102,1,0.940594,1808,-0.139988
190,103,0,0.945545,1805,-0.185986
191,103,1,0.950495,1804,-0.201319
192,104,0,0.955446,1805,-0.185986
193,104,1,0.960396,1805,-0.185986
194,105,0,0.965347,1805,-0.185986
195,105,1,0.970297,1805,-0.185986
196,106,0,0.975248,1805,-0.185986
197,106,1,0.980198,1806,-0.170653
198,107,0,0.985149,1806,-0.170653
199,107,1,0.990099,1806,-0.170653
200,108,0,0.99505,1807,-0.155321
201,108,1,1,1807,-0.155321
202,109,0,1.00495,1809,-0.124655
203,109,1,1.0099,1808,-0.139988
204,110,0,1.01485,1809,-0.124655
205,110,1,1.0198,1810,-0.109322
206,111,0,1.02475,1808,-0.139988
207,111,1,1.0297,1806,-0.170653
208,112,0,1.03465,1787,-0.461975
209,112,1,1.0396,1750,-1.02929
210,113,0,1.04455,1613,-3.12987
211,113,1,1.0495,1741,-1.16728
212,114,0,1.05446,1785,-0.49264
213,114,1,1.05941,1783,-0.523306
214,115,0,1.06436,1800,-0.26265
215,115,1,1.06931,1809,-0.124655
216,116,0,1.07426,1802,-0.231984
217,116,1,1.07921,1799,-0.277982
218,117,0,1.08416,1803,-0.216651
219,117,1,1.08911,1803,-0.216651
220,118,0,1.09406,1803,-0.216651
221,118,1,1.09901,1797,-0.308648
222,119,0,1.10396,1795,-0.339313
223,119,1,1.10891,1776,-0.630635
224,120,0,1.11386,1756,-0.937289
225,120,1,1.11881,1755,-0.952622
226,121,0,1.12376,1780,-0.569304
227,121,1,1.12871,1790,-0.415977
228,122,0,1.13366,1789,-0.431309
229,122,1,1.13861,1801,-0.247317
230,123,0,1.14356,1807,-0.155321
231,123,1,1.14851,1806,-0.170653
232,124,0,1.15347,1806,-0.170653
233,124,1,1.15842,1802,-0.231984
234,125,0,1.16337,1793,-0.369979
235,125,1,1.16832,1793,-0.369979
236,126,0,1.17327,1797,-0.308648
237,126,1,1.17822,1801,-0.247317
238,127,0,1.18317,1798,-0.293315
239,127,1,1.18812,1798,-0.293315
240,128,0,1.19307,1799,-0.277982
241,128,1,1.19802,1806,-0.170653
242,129,0,1.20297,1796,-0.32398
243,129,1,1.20792,1785,-0.49264
244,130,0,1.21287,1778,-0.599969
245,130,1,1.21782,1775,-0.645968
246,131,0,1.22277,1772,-0.691966
247,131,1,1.22772,1792,-0.385311
248,132,0,1.23267,1794,-0.354646
249,133,0,1.23762,1795,-0.339313
250,133,1,1.24257,1794,-0.354646
251,134,0,1.24752,1797,-0.308648
252,134,1,1.25248,1801,-0.247317
253,135,0,1.25743,1799,-0.277982
254,135,1,1.26238,1791,-0.400644
255,136,0,1.26733,1787,-0.461975
256,136,1,1.27228,1784,-0.507973
257,137,0,1.27723,1790,-0.415977
258,137,1,1.28218,1798,-0.293315
259,138,0,1.28713,1800,-0.26265
260,138,1,1.29208,1800,-0.26265
261,138,2,1.29703,1800,-0.26265
262,139,0,1.30198,1801,-0.247317
263,139,1,1.30693,1805,-0.185986
264,140,0,1.31188,1804,-0.201319
265,140,1,1.31683,1800,-0.26265
266,141,0,1.32178,1793,-0.369979
267,141,1,1.32673,1791,-0.400644
268,142,0,1.33168,1789,-0.431309
269,142,1,1.33663,1791,-0.400644
270,143,0,1.34158,1791,-0.400644
271,143,1,1.34653,1795,-0.339313
272,144,0,1.35149,1793,-0.369979
273,144,1,1.35644,1794,-0.354646
274,145,0,1.36139,1796,-0.32398
275,145,1,1.36634,1797,-0.308648
276,146,0,1.37129,1797,-0.308648
277,146,1,1.37624,1796,-0.32398
278,147,0,1.38119,1794,-0.354646
279,147,1,1.38614,1792,-0.385311
280,148,0,1.39109,1795,-0.339313
281,148,1,1.39604,1796,-0.32398
282,149,0,1.40099,1796,-0.32398
283,149,1,1.40594,1796,-0.32398
284,150,0,1.41089,1795,-0.339313
285,150,1,1.41584,1796,-0.32398
286,151,0,1.42079,1796,-0.32398
287,151,1,1.42574,1796,-0.32398
288,152,0,1.43069,1794,-0.354646
289,152,1,1.43564,1793,-0.369979
290,153,0,1.44059,1793,-0.369979
291,153,1,1.44554,1794,-0.354646
292,154,0,1.4505,1795,-0.339313
293,154,1,1.45545,1795,-0.339313
294,155,0,1.4604,1795,-0.339313
295,155,1,1.46535,1795,-0.339313
296,156,0,1.4703,1796,-0.32398
297,156,1,1.47525,1796,-0.32398
298,157,0,1.4802,1797,-0.308648
299,157,1,1.48515,1796,-0.32398
300,158,0,1.4901,1794,-0.354646
301,158,1,1.49505,1794,-0.354646
302,159,0,1.5,1796,-0.32398
303,159,1,1.50495,1795,-0.339313
304,160,0,1.5099,1795,-0.339313
305,160,1,1.51485,1795,-0.339313
306,161,0,1.5198,1795,-0.339313
307,161,1,1.52475,1795,-0.339313
308,162,0,1.5297,1796,-0.32398
309,162,1,1.53465,1796,-0.32398
310,163,0,1.5396,1796,-0.32398
311,163,1,1.54455,1795,-0.339313
312,164,0,1.5495,1795,-0.339313
313,164,1,1.55446,1795,-0.339313
314,165,0,1.55941,1795,-0.339313
315,165,1,1.56436,1795,-0.339313
316,166,0,1.56931,1795,-0.339313
317,166,1,1.57426,1794,-0.354646
318,167,0,1.57921,1796,-0.32398
319,167,1,1.58416,1796,-0.32398
320,168,0,1.58911,1796,-0.32398
321,168,1,1.59406,1796,-0.32398
322,169,0,1.59901,1796,-0.32398
323,169,1,1.60396,1796,-0.32398
324,170,0,1.60891,1796,-0.32398
325,170,1,1.61386,1796,-0.32398
326,171,0,1.61881,1795,-0.339313
327,171,1,1.62376,1794,-0.354646
328,172,0,1.62871,1795,-0.339313
329,172,1,1.63366,1795,-0.339313
330,173,0,1.63861,1796,-0.32398
331,173,1,1.64356,1796,-0.32398
332,174,0,1.64851,1796,-0.32398
333,174,1,1.65347,1795,-0.339313
334,175,0,1.65842,1795,-0.339313
335,175,1,1.66337,1796,-0.32398
336,176,0,1.66832,1796,-0.32398
337,176,1,1.67327,1796,-0.32398
338,177,0,1.67822,1795,-0.339313
339,177,1,1.68317,1795,-0.339313
340,178,0,1.68812,1796,-0.32398
341,178,1,1.69307,1796,-0.32398
342,179,0,1.69802,1797,-0.308648
343,179,1,1.70297,1796,-0.32398
344,180,0,1.70792,1796,-0.32398
345,180,1,1.71287,1796,-0.32398
346,181,0,1.71782,1796,-0.32398
347,181,1,1.72277,1796,-0.32398
348,182,0,1.72772,1796,-0.32398
349,182,1,1.73267,1795,-0.339313
350,183,0,1.73762,1795,-0.339313
351,184,0,1.74257,1796,-0.32398
352,184,1,1.74752,1796,-0.32398
353,185,0,1.75248,1796,-0.32398
354,185,1,1.75743,1796,-0.32398
355,186,0,1.76238,1795,-0.339313
356,186,1,1.76733,1795,-0.339313
357,187,0,1.77228,1796,-0.32398
358,187,1,1.77723,1796,-0.32398
359,188,0,1.78218,1796,-0.32398
360,188,1,1.78713,1796,-0.32398
361,189,0,1.79208,1796,-0.32398
362,189,1,1.79703,1796,-0.32398
363,189,2,1.80198,1796,-0.32398
364,190,0,1.80693,1796,-0.32398
365,190,1,1.81188,1796,-0.32398
366,191,0,1.81683,1795,-0.339313
367,191,1,1.82178,1796,-0.32398
368,192,0,1.82673,1795,-0.339313
369,192,1,1.83168,1796,-0.32398
370,193,0,1.83663,1796,-0.32398
371,193,1,1.84158,1795,-0.339313
372,194,0,1.84653,1795,-0.339313
373,194,1,1.85149,1796,-0.32398
374,195,0,1.85644,1797,-0.308648
375,195,1,1.86139,1796,-0.32398
376,196,0,1.86634,1797,-0.308648
377,196,1,1.87129,1796,-0.32398
378,197,0,1.87624,1796,-0.32398
379,197,1,1.88119,1796,-0.32398
380,198,0,1.88614,1796,-0.32398
381,198,1,1.89109,1795,-0.339313
382,199,0,1.89604,1795,-0.339313
383,199,1,1.90099,1794,-0.354646
384,200,0,1.90594,1796,-0.32398
385,200,1,1.91089,1796,-0.32398
386,201,0,1.91584,1797,-0.308648
387,201,1,1.92079,1796,-0.32398
388,202,0,1.92574,1795,-0.339313
389,202,1,1.93069,1796,-0.32398
390,203,0,1.93564,1796,-0.32398
391,203,1,1.94059,1796,-0.32398
392,204,0,1.94554,1796,-0.32398
393,204,1,1.9505,1796,-0.32398
394,205,0,1.95545,1796,-0.32398
395,205,1,1.9604,1796,-0.32398
396,206,0,1.96535,1796,-0.32398
397,206,1,1.9703,1796,-0.32398
398,207,0,1.97525,1797,-0.308648
399,207,1,1.9802,1796,-0.32398
400,208,0,1.98515,1796,-0.32398
401,208,1,1.9901,1796,-0.32398
402,209,0,1.99505,1796,-0.32398
403,209,1,2,1796,-0.32398
