index, frame, sample, time, raw[0], cal[0]
0,10,0,0.00501099,1688,-1.97991
1,10,1,0.010022,1688,-1.97991
2,11,0,0.015033,1688,-1.97991
3,11,1,0.020044,1688,-1.97991
4,12,0,0.0250549,1688,-1.97991
5,12,1,0.0300659,1688,-1.97991
6,13,0,0.0350769,1688,-1.97991
7,13,1,0.0400879,1687,-1.99525
8,14,0,0.0450989,1688,-1.97991
9,14,1,0.0501099,1688,-1.97991
10,15,0,0.0551209,1688,-1.97991
11,15,1,0.0601319,1687,-1.99525
12,16,0,0.0651429,1687,-1.99525
13,16,1,0.0701538,1688,-1.97991
14,17,0,0.0751648,1688,-1.97991
15,17,1,0.0801758,1688,-1.97991
16,18,0,0.0851868,1688,-1.97991
17,18,1,0.0901978,1687,-1.99525
18,19,0,0.0952088,1688,-1.97991
19,19,1,0.10022,1687,-1.99525
20,20,0,0.105231,1687,-1.99525
21,20,1,0.110242,1687,-1.99525
22,21,0,0.115253,1686,-2.01058
23,21,1,0.120264,1687,-1.99525
24,22,0,0.125275,1687,-1.99525
25,22,1,0.130286,1688,-1.97991
26,23,0,0.135297,1688,-1.97991
27,23,1,0.140308,1688,-1.97991
28,24,0,0.145319,1688,-1.97991
29,24,1,0.15033,1688,-1.97991
30,25,0,0.155341,1687,-1.99525
31,25,1,0.160352,1687,-1.99525
32,26,0,0.165363,1687,-1.99525
33,26,1,0.170374,1688,-1.97991
34,27,0,0.175385,1687,-1.99525
35,27,1,0.180396,1688,-1.97991
36,28,0,0.185407,1688,-1.97991
37,28,1,0.190418,1688,-1.97991
38,29,0,0.195429,1688,-1.97991
39,30,0,0.20044,1688,-1.97991
40,30,1,0.205451,1688,-1.97991
41,31,0,0.210462,1688,-1.97991
42,31,1,0.215473,1688,-1.97991
43,32,0,0.220484,1688,-1.97991
44,32,1,0.225495,1688,-1.97991
45,33,0,0.230505,1688,-1.97991
46,33,1,0.235516,1688,-1.97991
47,34,0,0.240527,1688,-1.97991
48,34,1,0.245538,1688,-1.97991
49,35,0,0.250549,1688,-1.97991
50,35,1,0.25556,1688,-1.97991
51,35,2,0.260571,1688,-1.97991
52,36,0,0.265582,1688,-1.97991
53,36,1,0.270593,1688,-1.97991
54,37,0,0.275604,1687,-1.99525
55,37,1,0.280615,1687,-1.99525
56,38,0,0.285626,1687,-1.99525
57,38,1,0.290637,1687,-1.99525
58,39,0,0.295648,1687,-1.99525
59,39,1,0.300659,1688,-1.97991
60,40,0,0.30567,1687,-1.99525
61,40,1,0.310681,1688,-1.97991
62,41,0,0.315692,1688,-1.97991
63,41,1,0.320703,1688,-1.97991
64,42,0,0.325714,1687,-1.99525
65,42,1,0.330725,1687,-1.99525
66,43,0,0.335736,1688,-1.97991
67,43,1,0.340747,1688,-1.97991
68,44,0,0.345758,1688,-1.97991
69,44,1,0.350769,1688,-1.97991
70,45,0,0.35578,1688,-1.97991
71,45,1,0.360791,1688,-1.97991
72,46,0,0.365802,1688,-1.97991
73,46,1,0.370813,1688,-1.97991
74,47,0,0.375824,1688,-1.97991
75,47,1,0.380835,1688,-1.97991
