Time,Potential Energy,Kinetic Energy,Total Energy
0.0101075,0.91111356,0.0,0.91111356
0.0202151,0.91111356,0.0,0.91111356
0.0303226,0.91111356,0.0,0.91111356
0.0404301,0.91111356,0.0,0.91111356
0.0505376,0.91111356,0.0,0.91111356
0.0606452,0.91111356,0.0,0.91111356
0.0707527,0.91111356,0.0,0.91111356
0.0808602,0.91111356,0.0,0.91111356
0.0909677,0.91111356,0.0,0.91111356
0.101075,0.91111356,0.0,0.91111356
0.111183,0.91111356,0.0,0.91111356
0.12129,0.91111356,0.0,0.91111356
0.131398,0.91111356,0.0,0.91111356
0.141505,0.91111356,0.0,0.91111356
0.151613,0.91111356,0.0,0.91111356
0.16172,0.91111356,0.0,0.91111356
0.171828,0.91111356,0.0,0.91111356
0.181935,0.91111356,0.0,0.91111356
0.192043,0.91111356,0.0,0.91111356
0.202151,0.91111356,0.0,0.91111356
0.212258,0.91111356,0.0,0.91111356
0.222366,0.91111356,0.0,0.91111356
0.232473,0.91111356,0.0,0.91111356
0.242581,0.91111356,0.0,0.91111356
0.252688,0.91111356,0.0,0.91111356
0.262796,0.91111356,0.0,0.91111356
0.272903,0.91111356,0.0,0.91111356
0.283011,0.91111356,0.0,0.91111356
0.293118,0.91111356,0.0,0.91111356
0.303226,0.91111356,0.0,0.91111356
0.313333,0.91111356,0.0,0.91111356
0.323441,0.91111356,0.0,0.91111356
0.333548,0.91111356,0.0,0.91111356
0.343656,0.91111356,0.0,0.91111356
0.353763,0.91111356,0.0,0.91111356
0.363871,0.91111356,0.0,0.91111356
0.373978,0.91111356,0.0,0.91111356
0.384086,0.91111356,0.0,0.91111356
0.394194,0.91111356,0.0,0.91111356
0.404301,0.91111356,0.0,0.91111356
0.414409,0.91111356,0.0,0.91111356
0.424516,0.91111356,0.0,0.91111356
0.434624,0.91111356,0.0,0.91111356
0.444731,0.91111356,0.0,0.91111356
0.454839,0.91111356,0.0,0.91111356
0.464946,0.91111356,0.0,0.91111356
0.475054,0.91111356,0.0,0.91111356
0.485161,0.91111356,0.0,0.91111356
0.495269,0.91111356,0.0,0.91111356
0.505376,0.91111356,0.0,0.91111356
0.515484,0.91111356,0.0,0.91111356
0.525591,0.91111356,0.0,0.91111356
0.535699,0.91111356,0.0,0.91111356
0.545806,0.91111356,0.0,0.91111356
0.555914,0.910687806,8.496272259328002e-05,0.9107727687225934
0.566022,0.909836298,0.0003398526079042,0.9101761506079044
0.576129,0.908559036,0.0007646670796351,0.9093237030796352
0.586237,0.906430266,0.0021240766524854,0.9085543426524856
0.596344,0.903449988,0.004163209475257,0.907613197475257
0.606452,0.9000439560000001,0.0054376417264679,0.905481597726468
0.616559,0.8957864160000001,0.008496272259328,0.904282688259328
0.626667,0.8906773680000001,0.0122346938845529,0.9029120618845532
0.636774,0.8855683200000001,0.0122346938845529,0.8978030138845531
0.646882,0.8796077640000002,0.016652717673697,0.8962604816736972
0.656989,0.8732214540000002,0.0191167413983769,0.8923381953983772
0.667097,0.8664093900000001,0.0217505669058719,0.888159956905872
0.677204,0.8591715720000002,0.0245543144235129,0.8837258864235131
0.687312,0.851082246,0.0306715754892329,0.8817538214892331
0.697419,0.842567166,0.033985260790425,0.876552426790425
0.707527,0.8336263320000001,0.037468704936208,0.8710950369362082
0.717634,0.8238339900000001,0.044945359258212,0.8687793492582121
0.727742,0.814041648,0.044945359258212,0.858987007258212
0.737849,0.8033977980000001,0.0531019163121369,0.8564997143121371
0.747957,0.7923281940000001,0.057434979096208,0.8497631730962081
0.758065,0.7804070820000001,0.0666111111492329,0.8470181931492331
0.768172,0.7684859700000001,0.0666111111492329,0.8350970811492331
0.77828,0.7557133500000001,0.0764667079635129,0.832180057963513
0.788387,0.742514976,0.0816493893858719,0.824164365385872
0.798495,0.728890848,0.0870019928183769,0.815892840818377
0.808602,0.7144152120000001,0.0982172576940519,0.8126324696940521
0.81871,0.6995138220000001,0.1040796357445529,0.8035934577445532
0.828817,0.6837609240000001,0.1163144756193279,0.800075399619328
0.838925,0.6675822720000001,0.1226866282878249,0.790268900287825
0.849032,0.6505521120000001,0.135940699655257,0.7864928116552571
0.85914,0.633521952,0.135940699655257,0.7694626516552571
0.869247,0.6156402840000001,0.149874819744832,0.7655151037448322
0.879355,0.596907108,0.164488284368548,0.761395392368548
0.889462,0.577748178,0.172050286140292,0.749798464140292
0.89957,0.5581634940000001,0.179781832065073,0.7379453260650731
0.909677,0.5377273020000001,0.195754689945073,0.733481991945073
0.919785,0.516439602,0.2124076652485479,0.728847267248548
0.929892,0.4951519020000001,0.2124076652485479,0.7075595672485481
0.94,0.473012694,0.2297417026211999,0.7027543966212
0.950108,0.450447732,0.2386595595328,0.6891072915328
0.960215,0.427457016,0.2477518555617,0.6752088715617001
0.970323,0.404040546,0.25701412513,0.66105467113
0.98043,0.379772568,0.2760436899072999,0.6558162579072999
0.990538,0.354653082,0.2957578720425,0.6504109540425
1.00065,0.3291078420000001,0.3058647708193,0.6349726128193001
1.01075,0.302711094,0.3265986224136999,0.6293097164137
1.02086,0.275888592,0.3372205085199999,0.61310910052
1.03097,0.248640336,0.3480068720548,0.5966472080548001
1.04108,0.220966326,0.3589686193513,0.5799349453513001
1.05118,0.192440808,0.3813962808291999,0.5738370888291999
1.06129,0.163489536,0.3928678628552999,0.5563573988552999
1.0714,0.1366670339999999,0.3372205085199999,0.4738875425199999
1.08151,0.11282481,0.2664463682377,0.3792711782377
1.09161,0.0915371099999999,0.2124076652485479,0.3039447752485479
1.10172,0.0732296879999999,0.157096591051617,0.2303262790516169
1.11183,0.057902544,0.1101119358051999,0.1680144798052
1.12194,0.043001154,0.1040796357445529,0.147080789744553
1.13204,0.0285255179999999,0.0982172576940519,0.1267427756940519
1.14215,0.01703016,0.061937963890425,0.078968123890425
1.15226,0.00851508,0.033985260790425,0.042500340790425
1.16237,0.002980278,0.014358744774052,0.017339022774052
1.17247,0.000851508,0.0021240766524854,0.0029755846524855
1.18258,0.000851508,0.0,0.000851508
1.19269,0.0012772619999999,8.496272259328002e-05,0.0013622247225932
1.2028,0.0017030159999999,8.496272259328002e-05,0.0017879787225932
1.2129,0.00212877,8.496272259328002e-05,0.0022137327225932
1.22301,0.00212877,0.0,0.00212877
1.23312,0.0017030159999999,8.496272259328002e-05,0.0017879787225932
1.24323,0.0012772619999999,8.496272259328002e-05,0.0013622247225932
1.25333,0.000851508,8.496272259328002e-05,0.0009364707225933
1.26344,0.0004257539999999,8.496272259328002e-05,0.0005107167225932
1.27355,0.0,8.496272259328002e-05,8.496272259328002e-05
1.28366,0.0,0.0,0.0
1.29376,0.0,0.0,0.0
1.30387,0.0,0.0,0.0
1.31398,0.0,0.0,0.0
1.32409,0.0,0.0,0.0
1.33419,0.0,0.0,0.0
1.3443,0.0,0.0,0.0
1.35441,0.0,0.0,0.0
1.36452,0.0,0.0,0.0
1.37462,0.0,0.0,0.0
1.38473,0.0,0.0,0.0
1.39484,0.0,0.0,0.0
1.40495,0.0,0.0,0.0
1.41505,0.0,0.0,0.0
1.42516,0.0,0.0,0.0
1.43527,0.0,0.0,0.0
1.44538,0.0,0.0,0.0
1.45548,0.0,0.0,0.0
1.46559,0.0,0.0,0.0
1.4757,0.0,0.0,0.0
1.48581,0.0,0.0,0.0
1.49591,0.0,0.0,0.0
1.50602,0.0,0.0,0.0
1.51613,0.0,0.0,0.0
1.52624,0.0,0.0,0.0
1.53634,0.0,0.0,0.0
1.54645,0.0,0.0,0.0
1.55656,0.0,0.0,0.0
1.56667,0.0,0.0,0.0
1.57677,0.0,0.0,0.0
1.58688,0.0,0.0,0.0
1.59699,0.0,0.0,0.0
1.6071,0.0,0.0,0.0
1.6172,0.0,0.0,0.0
1.62731,0.0,0.0,0.0
1.63742,0.0,0.0,0.0
1.64753,0.0,0.0,0.0
1.65763,0.0,0.0,0.0
1.66774,0.0,0.0,0.0
1.67785,0.0,0.0,0.0
1.68796,0.0,0.0,0.0
1.69806,0.0,0.0,0.0
1.70817,0.0,0.0,0.0
1.71828,0.0,0.0,0.0
1.72839,0.0,0.0,0.0
1.73849,0.0,0.0,0.0
1.7486,0.0,0.0,0.0
1.75871,0.0,0.0,0.0
1.76882,0.0,0.0,0.0
1.77892,0.0,0.0,0.0
1.78903,0.0,0.0,0.0
1.79914,0.0,0.0,0.0
1.80925,0.0,0.0,0.0
1.81935,0.0,0.0,0.0
1.82946,0.0,0.0,0.0
1.83957,0.0,0.0,0.0
1.84968,0.0,0.0,0.0
1.85978,0.0,0.0,0.0
1.86989,0.0,0.0,0.0
1.88,0.0,0.0,0.0
