index, frame, sample, time, raw[0], cal[0], raw[1], cal[1], raw[2], cal[2]
78,89,0,0.79687,-40,-0.0404,-6,-0.575,-1,-4.50316
79,90,0,0.806957,-46,-0.0466,-6,-0.614655,0,-4.46742
80,91,0,0.817043,-53,-0.0532,-7,-0.65431,-1,-4.57464
81,92,0,0.82713,-60,-0.0602,-7,-0.693965,0,-4.52103
82,93,0,0.837217,-67,-0.0678,-7,-0.753448,0,-4.50316
83,94,0,0.847304,-75,-0.0758,-8,-0.793104,-1,-4.43168
84,95,0,0.857391,-84,-0.0842,-9,-0.832759,-1,-4.41381
85,96,0,0.867478,-93,-0.0932,-9,-0.892241,0,-4.5389
86,97,0,0.877565,-102,-0.1026,-9,-0.931897,0,-4.59251
87,98,0,0.887652,-112,-0.1124,-10,-0.971552,-1,-4.48529
88,99,0,0.897739,-122,-0.1226,-10,-1.01121,0,-4.52103
89,100,0,0.907826,-133,-0.1332,-11,-1.05086,-1,-4.50316
90,101,0,0.917913,-144,-0.1446,-11,-1.13017,0,-4.34233
91,102,0,0.928,-155,-0.1564,-11,-1.16983,0,-4.25299
92,103,0,0.938087,-169,-0.1684,-14,-1.18966,-3,-4.23512
93,104,0,0.948174,-181,-0.181,-12,-1.24914,2,-4.18151
94,105,0,0.958261,-193,-0.194,-12,-1.28879,0,-4.18151
95,106,0,0.968348,-207,-0.2072,-14,-1.30862,-2,-4.1279
96,107,0,0.978435,-220,-0.2208,-13,-1.34828,1,-4.32446
97,108,0,0.988522,-235,-0.235,-15,-1.40776,-2,-4.48529
98,109,0,0.998609,-249,-0.2496,-14,-1.44741,1,-4.50316
99,110,0,1.0087,-264,-0.2648,-15,-1.5069,-1,-4.57464
100,111,0,1.01878,-280,-0.2804,-16,-1.54655,-1,-4.61038
101,112,0,1.02887,-296,-0.2966,-16,-1.60603,0,-4.50316
102,113,0,1.03896,-313,-0.3132,-17,-1.64569,-1,-4.25299
103,114,0,1.04904,-330,-0.3302,-17,-1.68534,0,-3.98494
104,115,0,1.05913,-347,-0.3476,-17,-1.725,0,-3.80624
105,116,0,1.06922,-365,-0.3654,-18,-1.76466,-1,-3.5382
106,117,0,1.0793,-383,-0.3836,-18,-1.80431,0,-2.7698
107,118,0,1.08939,-402,-0.402,-19,-1.82414,-1,-1.71549
108,119,0,1.09948,-421,-0.4206,-19,-1.84397,0,-0.303785
109,120,0,1.10957,-439,-0.4398,-18,-1.90345,1,1.51892
110,121,0,1.11965,-458,-0.459,-19,-1.90345,-1,3.50246
111,122,0,1.12974,-479,-0.4774,-21,-1.82414,-2,5.14647
112,123,0,1.13983,-498,-0.495,-19,-1.74483,2,6.37948
113,124,0,1.14991,-513,-0.5116,-15,-1.64569,4,7.32657
114,125,0,1.16,-527,-0.5268,-14,-1.5069,1,7.82692
115,126,0,1.17009,-541,-0.5408,-14,-1.38793,0,7.61249
116,127,0,1.18017,-555,-0.5544,-14,-1.34828,0,6.82622
117,128,0,1.19026,-568,-0.5676,-13,-1.30862,1,5.87913
118,129,0,1.20035,-581,-0.5802,-13,-1.24914,0,4.73547
119,130,0,1.21043,-593,-0.5924,-12,-1.20948,1,3.75263
120,131,0,1.22052,-604,-0.6042,-11,-1.16983,1,3.10933
121,132,0,1.23061,-616,-0.6158,-12,-1.15,-1,3.78837
122,133,0,1.2407,-627,-0.6272,-11,-1.13017,1,5.25369
123,134,0,1.25078,-639,-0.6386,-12,-1.13017,-1,7.32657
124,135,0,1.26087,-650,-0.6496,-11,-1.09052,1,9.75685
125,136,0,1.27096,-661,-0.6604,-11,-1.07069,0,12.3122
126,137,0,1.28104,-671,-0.6688,-10,-0.832759,1,14.0456
127,138,0,1.29113,-681,-0.6748,-10,-0.594828,0,14.6889
128,140,0,1.30122,-681,-0.6784,0,-0.356897,10,14.3672
129,141,0,1.3113,-680,-0.68,1,-0.158621,1,12.9913
130,142,0,1.32139,-679,-0.6796,1,0.0396552,0,10.7754
131,143,0,1.33148,-679,-0.679,0,0.0594828,-1,7.55888
132,144,0,1.34157,-679,-0.6786,0,0.0396552,0,4.64612
133,145,0,1.35165,-678,-0.6782,1,0.0396552,1,2.16223
134,146,0,1.36174,-678,-0.6778,0,0.0396552,-1,0.428873
135,147,0,1.37183,-677,-0.6774,1,0.0396552,1,-0.464612
136,148,0,1.38191,-677,-0.6772,0,0.0198276,-1,-0.268045
137,149,0,1.392,-677,-0.677,0,0.0198276,0,0.285915
138,150,0,1.40209,-677,-0.677,0,0,0,0.857745
139,151,0,1.41217,-677,-0.677,0,0,0,1.50105
140,152,0,1.42226,-677,-0.6768,0,0.0198276,0,2.09075
141,153,0,1.43235,-677,-0.6762,0,0.0594828,0,2.51963
142,154,0,1.44243,-676,-0.675,1,0.118966,1,2.68045
143,155,0,1.45252,-674,-0.6734,2,0.158621,1,2.66258
144,156,0,1.46261,-671,-0.6714,3,0.198276,1,2.3588
145,157,0,1.4727,-669,-0.6692,2,0.218103,-1,1.7691
146,158,0,1.48278,-667,-0.667,2,0.218103,0,0.929224
147,159,0,1.49287,-665,-0.6648,2,0.218103,0,-0.0893484
148,160,0,1.50296,-663,-0.6626,2,0.218103,0,-1.0007
149,161,0,1.51304,-660,-0.6604,3,0.218103,1,-1.82271
150,162,0,1.52313,-658,-0.6584,2,0.198276,-1,-2.39454
151,163,0,1.53322,-656,-0.6568,2,0.158621,0,-2.68045
152,164,0,1.5433,-655,-0.6558,1,0.0991379,-1,-2.7698
153,165,0,1.55339,-655,-0.6552,0,0.0594828,-1,-2.66258
154,166,0,1.56348,-655,-0.655,0,0.0198276,0,-2.3588
155,167,0,1.57357,-655,-0.655,0,0,0,-1.85845
156,168,0,1.58365,-655,-0.655,0,0,0,-1.26875
157,169,0,1.59374,-655,-0.655,0,0,0,-0.714788
158,170,0,1.60383,-655,-0.655,0,0,0,-0.339524
159,171,0,1.61391,-655,-0.655,0,0,0,-0.0893485
160,172,0,1.624,-655,-0.655,0,0,0,0
161,173,0,1.63409,-655,-0.655,0,0,0,0
162,174,0,1.64417,-655,-0.655,0,0,0,0
163,175,0,1.65426,-655,-0.655,0,0,0,0
164,176,0,1.66435,-655,-0.655,0,0,0,0
165,177,0,1.67443,-655,-0.655,0,0,0,0
166,178,0,1.68452,-655,-0.655,0,0,0,0
167,179,0,1.69461,-655,-0.655,0,0,0,0
168,180,0,1.7047,-655,-0.655,0,0,0,0
169,181,0,1.71478,-655,-0.655,0,0,0,0
170,182,0,1.72487,-655,-0.655,0,0,0,0
171,183,0,1.73496,-655,-0.655,0,0,0,0
172,184,0,1.74504,-655,-0.655,0,0,0,0
173,185,0,1.75513,-655,-0.655,0,0,0,0
174,186,0,1.76522,-655,-0.655,0,0,0,0
175,187,0,1.7753,-655,-0.655,0,0,0,0
176,188,0,1.78539,-655,-0.655,0,0,0,0
177,189,0,1.79548,-655,-0.655,0,0,0,0
178,190,0,1.80557,-655,-0.655,0,0,0,0
179,191,0,1.81565,-655,-0.655,0,0,0,0
180,192,0,1.82574,-655,-0.655,0,0,0,0
181,193,0,1.83583,-655,-0.655,0,0,0,0
182,194,0,1.84591,-655,-0.655,0,0,0,0
183,195,0,1.856,-655,-0.655,0,0,0,0
184,196,0,1.86609,-655,-0.655,0,0,0,0
185,197,0,1.87617,-655,-0.655,0,0,0,0
186,198,0,1.88626,-655,-0.655,0,0,0,0
187,199,0,1.89635,-655,-0.655,0,0,0,0
188,200,0,1.90643,-655,-0.655,0,0,0,0
189,201,0,1.91652,-655,-0.655,0,0,0,0
190,202,0,1.92661,-655,-0.655,0,0,0,0
191,203,0,1.9367,-655,-0.655,0,0,0,0
192,204,0,1.94678,-655,-0.655,0,0,0,0
193,205,0,1.95687,-655,-0.655,0,0,0,0
194,206,0,1.96696,-655,-0.655,0,0,0,0
195,207,0,1.97704,-655,-0.655,0,0,0,0
196,208,0,1.98713,-655,-0.655,0,0,0,0
197,209,0,1.99722,-655,-0.655,0,0,0,0
198,210,0,2.0073,-655,-0.655,0,0,0,0
199,211,0,2.01739,-655,-0.655,0,0,0,0
200,212,0,2.02748,-655,-0.655,0,0,0,0
201,213,0,2.03757,-655,-0.655,0,0,0,0
202,214,0,2.04765,-655,-0.655,0,0,0,0
203,215,0,2.05774,-655,-0.655,0,0,0,0
204,216,0,2.06783,-655,-0.655,0,0,0,0
205,217,0,2.07791,-655,-0.655,0,0,0,0
206,218,0,2.088,-655,-0.655,0,0,0,0
207,219,0,2.09809,-655,-0.655,0,0,0,0
208,220,0,2.10817,-655,-0.655,0,0,0,0
209,221,0,2.11826,-655,-0.655,0,0,0,0
210,222,0,2.12835,-655,-0.655,0,0,0,0
211,223,0,2.13843,-655,-0.655,0,0,0,0
212,224,0,2.14852,-655,-0.655,0,0,0,0
213,225,0,2.15861,-655,-0.655,0,0,0,0
214,226,0,2.1687,-655,-0.655,0,0,0,0
215,227,0,2.17878,-655,-0.655,0,0,0,0
216,228,0,2.18887,-655,-0.655,0,0,0,0
217,229,0,2.19896,-655,-0.655,0,0,0,0
218,230,0,2.20904,-655,-0.655,0,0,0,0
219,231,0,2.21913,-655,-0.655,0,0,0,0
220,232,0,2.22922,-655,-0.655,0,0,0,0
221,233,0,2.2393,-655,-0.655,0,0,0,0
222,234,0,2.24939,-655,-0.655,0,0,0,0
223,235,0,2.25948,-655,-0.655,0,0,0,0
224,236,0,2.26957,-655,-0.655,0,0,0,0
225,237,0,2.27965,-655,-0.655,0,0,0,0
226,238,0,2.28974,-655,-0.655,0,0,0,0
227,239,0,2.29983,-655,-0.655,0,0,0,0
228,240,0,2.30991,-655,-0.655,0,0,0,0
229,241,0,2.32,-655,-0.655,0,0,0,0
