index, frame, sample, time, raw[0], cal[0], raw[1], cal[1], raw[2], cal[2]
149,160,0,1.5075,-475,-0.475,0,0,0,0
150,161,0,1.51755,-475,-0.475,0,0,0,0
151,162,0,1.5276,-475,-0.475,0,0,0,0
152,163,0,1.53765,-475,-0.475,0,0,0,0
153,164,0,1.5477,-475,-0.475,0,0,0,0
154,165,0,1.55775,-475,-0.475,0,0,0,0
155,166,0,1.5678,-475,-0.475,0,0,0,0
156,167,0,1.57785,-475,-0.475,0,0,0,0
157,168,0,1.5879,-475,-0.475,0,0,0,0
158,169,0,1.59795,-475,-0.475,0,0,0,0
159,170,0,1.608,-475,-0.475,0,0,0,0
160,171,0,1.61805,-475,-0.475,0,0,0,0
161,172,0,1.6281,-475,-0.475,0,0,0,0
162,173,0,1.63815,-475,-0.475,0,0,0,0
163,174,0,1.6482,-475,-0.475,0,0,0,0
164,175,0,1.65825,-475,-0.475,0,0,0,0
165,176,0,1.6683,-475,-0.475,0,0,0,0
166,177,0,1.67835,-475,-0.475,0,0,0,0
167,178,0,1.6884,-475,-0.475,0,0,0,0
168,179,0,1.69845,-475,-0.475,0,0,0,0
169,180,0,1.7085,-475,-0.475,0,0,0,0
170,181,0,1.71855,-475,-0.475,0,0,0,0
171,182,0,1.7286,-475,-0.475,0,0,0,0
172,183,0,1.73865,-475,-0.475,0,0,0,0
173,184,0,1.7487,-475,-0.475,0,0,0,0
174,185,0,1.75875,-475,-0.475,0,0,0,0
175,186,0,1.7688,-475,-0.475,0,0,0,0
176,187,0,1.77885,-475,-0.475,0,0,0,0
177,188,0,1.7889,-475,-0.475,0,0,0,0
178,189,0,1.79895,-475,-0.475,0,0,0,0
179,190,0,1.809,-475,-0.475,0,0,0,0
180,191,0,1.81905,-475,-0.475,0,0,0,0
181,192,0,1.8291,-475,-0.475,0,0,0,0
182,193,0,1.83915,-475,-0.475,0,0,0,0
183,194,0,1.8492,-475,-0.475,0,0,0,0
184,195,0,1.85925,-475,-0.475,0,0,0,0
185,196,0,1.8693,-475,-0.475,0,0,0,0
186,197,0,1.87935,-475,-0.475,0,0,0,0
187,198,0,1.8894,-475,-0.475,0,0,0,0
188,199,0,1.89945,-475,-0.475,0,0,0,0
189,200,0,1.9095,-475,-0.475,0,0,0,0
190,201,0,1.91955,-475,-0.475,0,0,0,0
191,202,0,1.9296,-475,-0.475,0,0,0,0
192,203,0,1.93965,-475,-0.475,0,0,0,0
193,204,0,1.9497,-475,-0.475,0,0,0,0
194,205,0,1.95975,-475,-0.475,0,0,0,0
195,206,0,1.9698,-475,-0.475,0,0,0,0
196,207,0,1.97985,-475,-0.475,0,0,0,0
197,208,0,1.9899,-475,-0.475,0,0,0,0
198,209,0,1.99995,-475,-0.475,0,0,0,0
199,210,0,2.01,-475,-0.475,0,0,0,0
