index, frame, sample, time, raw[0], cal[0]
0,10,0,0.005,1722,2.70833
1,10,1,0.01,1722,2.70833
2,11,0,0.015,1721,2.71667
3,11,1,0.02,1720,2.725
4,12,0,0.025,1719,2.73333
5,12,1,0.03,1717,2.75
6,13,0,0.035,1715,2.76667
7,13,1,0.04,1714,2.775
8,14,0,0.045,1713,2.78333
9,14,1,0.05,1712,2.79167
10,15,0,0.055,1711,2.8
11,15,1,0.06,1713,2.78333
12,16,0,0.065,1716,2.75833
13,16,1,0.07,1723,2.7
14,17,0,0.075,1736,2.59167
15,17,1,0.08,1751,2.46667
16,18,0,0.085,1768,2.325
17,18,1,0.09,1780,2.225
18,19,0,0.095,1790,2.14167
19,19,1,0.1,1796,2.09167
20,20,0,0.105,1797,2.08333
21,20,1,0.11,1795,2.1
22,21,0,0.115,1802,2.04167
23,21,1,0.12,1798,2.075
24,22,0,0.125,1793,2.11667
25,22,1,0.13,1801,2.05
26,23,0,0.135,1788,2.15833
27,23,1,0.14,1783,2.2
28,24,0,0.145,1779,2.23333
29,24,1,0.15,1795,2.1
30,25,0,0.155,1780,2.225
31,25,1,0.16,1793,2.11667
32,26,0,0.165,1790,2.14167
33,26,1,0.17,1780,2.225
34,27,0,0.175,1790,2.14167
35,27,1,0.18,1787,2.16667
36,28,0,0.185,1785,2.18333
37,28,1,0.19,1789,2.15
38,29,0,0.195,1788,2.15833
39,29,1,0.2,1787,2.16667
40,30,0,0.205,1780,2.225
41,30,1,0.21,1777,2.25
42,31,0,0.215,1787,2.16667
43,31,1,0.22,1787,2.16667
44,32,0,0.225,1780,2.225
45,32,1,0.23,1777,2.25
46,33,0,0.235,1781,2.21667
47,33,1,0.24,1785,2.18333
48,34,0,0.245,1785,2.18333
49,34,1,0.25,1787,2.16667
50,35,0,0.255,1780,2.225
51,35,1,0.26,1784,2.19167
52,36,0,0.265,1788,2.15833
53,36,1,0.27,1784,2.19167
54,37,0,0.275,1783,2.2
55,37,1,0.28,1783,2.2
56,38,0,0.285,1781,2.21667
57,38,1,0.29,1780,2.225
58,39,0,0.295,1782,2.20833
59,39,1,0.3,1779,2.23333
60,40,0,0.305,1780,2.225
61,40,1,0.31,1779,2.23333
62,41,0,0.315,1778,2.24167
63,41,1,0.32,1780,2.225
64,42,0,0.325,1779,2.23333
65,42,1,0.33,1784,2.19167
66,43,0,0.335,1779,2.23333
67,43,1,0.34,1786,2.175
68,44,0,0.345,1782,2.20833
69,44,1,0.35,1792,2.125
70,45,0,0.355,1784,2.19167
71,45,1,0.36,1789,2.15
72,46,0,0.365,1782,2.20833
73,46,1,0.37,1781,2.21667
74,47,0,0.375,1778,2.24167
75,47,1,0.38,1770,2.30833
76,48,0,0.385,1773,2.28333
77,48,1,0.39,1769,2.31667
78,49,0,0.395,1777,2.25
79,49,1,0.4,1775,2.26667
80,50,0,0.405,1779,2.23333
81,50,1,0.41,1784,2.19167
82,51,0,0.415,1779,2.23333
83,51,1,0.42,1788,2.15833
84,52,0,0.425,1789,2.15
85,52,1,0.43,1783,2.2
86,53,0,0.435,1791,2.13333
