index, frame, sample, time, raw[0], cal[0]
0,10,0,0.00495215,1642,-2.68522
1,10,1,0.00990431,1654,-2.50123
2,10,2,0.0148565,1659,-2.42456
3,10,3,0.0198086,1661,-2.3939
4,11,0,0.0247608,1642,-2.68522
5,11,1,0.0297129,1654,-2.50123
6,11,2,0.0346651,1659,-2.42456
7,11,3,0.0396172,1661,-2.3939
8,12,0,0.0445694,1640,-2.71588
9,12,1,0.0495215,1652,-2.53189
10,13,0,0.0544737,1661,-2.3939
11,13,1,0.0594258,1622,-2.99187
12,14,0,0.064378,1637,-2.76188
13,14,1,0.0693301,1646,-2.62389
14,15,0,0.0742823,1649,-2.57789
15,15,1,0.0792344,1660,-2.40923
16,16,0,0.0841866,1656,-2.47056
17,16,1,0.0891388,1638,-2.74655
18,17,0,0.0940909,1633,-2.82321
19,17,1,0.0990431,1639,-2.73122
20,18,0,0.103995,1647,-2.60856
21,18,1,0.108947,1649,-2.57789
22,19,0,0.1139,1639,-2.73122
23,19,1,0.118852,1630,-2.86921
24,20,0,0.123804,1627,-2.91521
25,20,1,0.128756,1632,-2.83855
26,21,0,0.133708,1637,-2.76188
27,21,1,0.13866,1636,-2.77722
28,22,0,0.143612,1633,-2.82321
29,22,1,0.148565,1638,-2.74655
30,23,0,0.153517,1638,-2.74655
31,23,1,0.158469,1638,-2.74655
32,24,0,0.163421,1646,-2.62389
33,24,1,0.168373,1639,-2.73122
34,25,0,0.173325,1637,-2.76188
35,25,1,0.178278,1636,-2.77722
36,26,0,0.18323,1638,-2.74655
37,26,1,0.188182,1641,-2.70055
38,27,0,0.193134,1639,-2.73122
39,27,1,0.198086,1638,-2.74655
40,28,0,0.203038,1631,-2.85388
41,28,1,0.20799,1622,-2.99187
42,29,0,0.212943,1616,-3.08387
43,30,0,0.217895,1639,-2.73122
44,30,1,0.222847,1649,-2.57789
45,31,0,0.227799,1655,-2.48589
46,31,1,0.232751,1649,-2.57789
47,32,0,0.237703,1655,-2.48589
48,32,1,0.242656,1649,-2.57789
49,33,0,0.247608,1642,-2.68522
50,33,1,0.25256,1628,-2.89988
51,34,0,0.257512,1631,-2.85388
52,34,1,0.262464,1631,-2.85388
53,34,2,0.267416,1619,-3.03787
54,35,0,0.272368,1637,-2.76188
55,35,1,0.277321,1631,-2.85388
56,36,0,0.282273,1640,-2.71588
57,36,1,0.287225,1641,-2.70055
58,37,0,0.292177,1634,-2.80788
59,37,1,0.297129,1651,-2.54722
60,38,0,0.302081,1654,-2.50123
61,38,1,0.307033,1646,-2.62389
62,39,0,0.311986,1653,-2.51656
63,39,1,0.316938,1653,-2.51656
64,40,0,0.32189,1638,-2.74655
65,40,1,0.326842,1637,-2.76188
66,41,0,0.331794,1648,-2.59322
67,41,1,0.336746,1635,-2.79255
68,42,0,0.341699,1626,-2.93054
69,42,1,0.346651,1637,-2.76188
70,43,0,0.351603,1651,-2.54722
71,43,1,0.356555,1641,-2.70055
72,44,0,0.361507,1636,-2.77722
73,44,1,0.366459,1646,-2.62389
74,45,0,0.371411,1652,-2.53189
75,45,1,0.376364,1645,-2.63922
76,46,0,0.381316,1631,-2.85388
77,46,1,0.386268,1637,-2.76188
78,47,0,0.39122,1646,-2.62389
79,47,1,0.396172,1655,-2.48589
80,48,0,0.401124,1643,-2.66989
81,48,1,0.406077,1632,-2.83855
82,49,0,0.411029,1629,-2.88454
83,49,1,0.415981,1631,-2.85388
84,50,0,0.420933,1633,-2.82321
85,50,1,0.425885,1638,-2.74655
86,51,0,0.430837,1644,-2.65455
87,51,1,0.435789,1651,-2.54722
88,52,0,0.440742,1654,-2.50123
89,52,1,0.445694,1645,-2.63922
90,53,0,0.450646,1645,-2.63922
91,53,1,0.455598,1646,-2.62389
92,54,0,0.46055,1654,-2.50123
93,54,1,0.465502,1673,-2.2099
94,55,0,0.470455,1714,-1.58126
95,55,1,0.475407,1733,-1.28994
96,56,0,0.480359,1745,-1.10595
97,56,1,0.485311,1752,-0.99862
98,57,0,0.490263,1753,-0.983287
99,57,1,0.495215,1751,-1.01395
100,58,0,0.500167,1749,-1.04462
101,58,1,0.50512,1746,-1.09062
102,59,0,0.510072,1743,-1.13661
103,59,1,0.515024,1739,-1.19795
104,60,0,0.519976,1737,-1.22861
105,60,1,0.524928,1735,-1.25928
106,61,0,0.52988,1733,-1.28994
107,61,1,0.534833,1732,-1.30527
108,62,0,0.539785,1731,-1.32061
109,62,1,0.544737,1731,-1.32061
110,63,0,0.549689,1730,-1.33594
111,63,1,0.554641,1730,-1.33594
112,64,0,0.559593,1730,-1.33594
113,64,1,0.564545,1729,-1.35127
114,65,0,0.569498,1729,-1.35127
115,65,1,0.57445,1729,-1.35127
116,66,0,0.579402,1729,-1.35127
117,66,1,0.584354,1730,-1.33594
118,67,0,0.589306,1730,-1.33594
119,67,1,0.594258,1730,-1.33594
120,68,0,0.599211,1730,-1.33594
121,68,1,0.604163,1731,-1.32061
122,69,0,0.609115,1732,-1.30527
123,69,1,0.614067,1732,-1.30527
124,70,0,0.619019,1732,-1.30527
125,70,1,0.623971,1733,-1.28994
126,71,0,0.628923,1732,-1.30527
127,71,1,0.633876,1732,-1.30527
128,72,0,0.638828,1733,-1.28994
129,72,1,0.64378,1733,-1.28994
130,73,0,0.648732,1732,-1.30527
131,73,1,0.653684,1731,-1.32061
132,74,0,0.658636,1729,-1.35127
133,74,1,0.663589,1728,-1.36661
134,75,0,0.668541,1728,-1.36661
135,75,1,0.673493,1727,-1.38194
136,76,0,0.678445,1727,-1.38194
137,76,1,0.683397,1725,-1.4126
138,77,0,0.688349,1720,-1.48927
139,77,1,0.693301,1712,-1.61193
140,78,0,0.698254,1708,-1.67326
141,78,1,0.703206,1703,-1.74992
142,79,0,0.708158,1707,-1.68859
143,79,1,0.71311,1709,-1.65793
144,80,0,0.718062,1701,-1.78059
145,81,0,0.723014,1695,-1.87259
146,81,1,0.727967,1697,-1.84192
147,82,0,0.732919,1703,-1.74992
148,82,1,0.737871,1700,-1.79592
149,83,0,0.742823,1684,-2.04124
150,83,1,0.747775,1693,-1.90325
151,84,0,0.752727,1700,-1.79592
152,84,1,0.757679,1702,-1.76526
153,85,0,0.762632,1700,-1.79592
154,85,1,0.767584,1697,-1.84192
155,85,2,0.772536,1705,-1.71926
156,86,0,0.777488,1712,-1.61193
157,86,1,0.78244,1712,-1.61193
158,87,0,0.787392,1709,-1.65793
159,87,1,0.792344,1706,-1.70393
160,88,0,0.797297,1714,-1.58126
161,88,1,0.802249,1715,-1.56593
162,89,0,0.807201,1718,-1.51993
163,89,1,0.812153,1718,-1.51993
164,90,0,0.817105,1715,-1.56593
165,90,1,0.822057,1715,-1.56593
166,91,0,0.82701,1716,-1.5506
167,91,1,0.831962,1718,-1.51993
168,92,0,0.836914,1721,-1.47393
169,92,1,0.841866,1719,-1.5046
170,93,0,0.846818,1718,-1.51993
171,93,1,0.85177,1714,-1.58126
172,94,0,0.856722,1710,-1.64259
173,94,1,0.861675,1715,-1.56593
174,95,0,0.866627,1712,-1.61193
175,95,1,0.871579,1712,-1.61193
176,96,0,0.876531,1708,-1.67326
177,96,1,0.881483,1708,-1.67326
178,97,0,0.886435,1708,-1.67326
179,97,1,0.891388,1708,-1.67326
180,98,0,0.89634,1707,-1.68859
181,98,1,0.901292,1707,-1.68859
182,99,0,0.906244,1704,-1.73459
183,99,1,0.911196,1706,-1.70393
184,100,0,0.916148,1709,-1.65793
185,100,1,0.9211,1710,-1.64259
186,101,0,0.926053,1709,-1.65793
187,101,1,0.931005,1709,-1.65793
188,102,0,0.935957,1709,-1.65793
189,102,1,0.940909,1709,-1.65793
190,103,0,0.945861,1709,-1.65793
191,103,1,0.950813,1703,-1.74992
192,104,0,0.955766,1695,-1.87259
193,104,1,0.960718,1690,-1.94925
194,105,0,0.96567,1686,-2.01058
195,105,1,0.970622,1686,-2.01058
196,106,0,0.975574,1690,-1.94925
197,106,1,0.980526,1697,-1.84192
198,107,0,0.985478,1702,-1.76526
199,107,1,0.990431,1707,-1.68859
200,108,0,0.995383,1710,-1.64259
201,108,1,1.00033,1713,-1.5966
202,109,0,1.00529,1714,-1.58126
203,109,1,1.01024,1715,-1.56593
204,110,0,1.01519,1714,-1.58126
205,110,1,1.02014,1714,-1.58126
206,111,0,1.0251,1714,-1.58126
207,111,1,1.03005,1715,-1.56593
208,112,0,1.035,1715,-1.56593
209,112,1,1.03995,1714,-1.58126
210,113,0,1.0449,1712,-1.61193
211,113,1,1.04986,1711,-1.62726
212,114,0,1.05481,1711,-1.62726
213,114,1,1.05976,1711,-1.62726
214,115,0,1.06471,1710,-1.64259
215,115,1,1.06967,1709,-1.65793
216,116,0,1.07462,1710,-1.64259
217,116,1,1.07957,1710,-1.64259
218,117,0,1.08452,1710,-1.64259
219,117,1,1.08947,1710,-1.64259
220,118,0,1.09443,1710,-1.64259
221,118,1,1.09938,1711,-1.62726
222,119,0,1.10433,1711,-1.62726
223,119,1,1.10928,1710,-1.64259
224,120,0,1.11423,1711,-1.62726
225,120,1,1.11919,1711,-1.62726
226,121,0,1.12414,1711,-1.62726
227,121,1,1.12909,1712,-1.61193
228,122,0,1.13404,1711,-1.62726
229,122,1,1.139,1711,-1.62726
230,123,0,1.14395,1710,-1.64259
231,123,1,1.1489,1710,-1.64259
232,124,0,1.15385,1711,-1.62726
233,124,1,1.1588,1710,-1.64259
234,125,0,1.16376,1710,-1.64259
235,125,1,1.16871,1711,-1.62726
236,126,0,1.17366,1711,-1.62726
237,126,1,1.17861,1713,-1.5966
238,127,0,1.18356,1712,-1.61193
239,127,1,1.18852,1711,-1.62726
240,128,0,1.19347,1710,-1.64259
241,128,1,1.19842,1710,-1.64259
242,129,0,1.20337,1711,-1.62726
243,129,1,1.20833,1711,-1.62726
244,130,0,1.21328,1710,-1.64259
245,130,1,1.21823,1710,-1.64259
246,131,0,1.22318,1711,-1.62726
247,132,0,1.22813,1711,-1.62726
248,132,1,1.23309,1711,-1.62726
249,133,0,1.23804,1711,-1.62726
250,133,1,1.24299,1711,-1.62726
251,134,0,1.24794,1711,-1.62726
252,134,1,1.25289,1711,-1.62726
253,135,0,1.25785,1711,-1.62726
254,135,1,1.2628,1710,-1.64259
255,136,0,1.26775,1711,-1.62726
256,136,1,1.2727,1711,-1.62726
257,136,2,1.27766,1711,-1.62726
258,137,0,1.28261,1711,-1.62726
259,137,1,1.28756,1710,-1.64259
260,138,0,1.29251,1711,-1.62726
261,138,1,1.29746,1710,-1.64259
262,139,0,1.30242,1711,-1.62726
263,139,1,1.30737,1711,-1.62726
264,140,0,1.31232,1711,-1.62726
265,140,1,1.31727,1711,-1.62726
266,141,0,1.32222,1711,-1.62726
267,141,1,1.32718,1711,-1.62726
268,142,0,1.33213,1711,-1.62726
269,142,1,1.33708,1711,-1.62726
270,143,0,1.34203,1710,-1.64259
271,143,1,1.34699,1711,-1.62726
272,144,0,1.35194,1711,-1.62726
273,144,1,1.35689,1711,-1.62726
274,145,0,1.36184,1711,-1.62726
275,145,1,1.36679,1711,-1.62726
276,146,0,1.37175,1710,-1.64259
277,146,1,1.3767,1712,-1.61193
278,147,0,1.38165,1711,-1.62726
279,147,1,1.3866,1711,-1.62726
280,148,0,1.39156,1711,-1.62726
281,148,1,1.39651,1711,-1.62726
282,149,0,1.40146,1710,-1.64259
283,149,1,1.40641,1711,-1.62726
284,150,0,1.41136,1711,-1.62726
285,150,1,1.41632,1711,-1.62726
286,151,0,1.42127,1711,-1.62726
287,151,1,1.42622,1712,-1.61193
288,152,0,1.43117,1712,-1.61193
289,152,1,1.43612,1711,-1.62726
290,153,0,1.44108,1711,-1.62726
291,153,1,1.44603,1711,-1.62726
292,154,0,1.45098,1710,-1.64259
293,154,1,1.45593,1711,-1.62726
294,155,0,1.46089,1711,-1.62726
295,155,1,1.46584,1712,-1.61193
296,156,0,1.47079,1712,-1.61193
297,156,1,1.47574,1712,-1.61193
298,157,0,1.48069,1711,-1.62726
299,157,1,1.48565,1711,-1.62726
300,158,0,1.4906,1711,-1.62726
301,158,1,1.49555,1711,-1.62726
302,159,0,1.5005,1711,-1.62726
303,159,1,1.50545,1711,-1.62726
304,160,0,1.51041,1711,-1.62726
305,160,1,1.51536,1711,-1.62726
306,161,0,1.52031,1711,-1.62726
307,161,1,1.52526,1711,-1.62726
