index, frame, sample, time, raw[0], cal[0]
157,88,1,0.79,1786,2.175
158,89,0,0.795,1787,2.16667
159,89,1,0.8,1785,2.18333
160,90,0,0.805,1787,2.16667
161,90,1,0.81,1781,2.21667
162,91,0,0.815,1786,2.175
163,91,1,0.82,1781,2.21667
164,92,0,0.825,1792,2.125
165,92,1,0.83,1784,2.19167
166,93,0,0.835,1793,2.11667
167,93,1,0.84,1785,2.18333
168,94,0,0.845,1786,2.175
169,94,1,0.85,1781,2.21667
170,95,0,0.855,1778,2.24167
171,95,1,0.86,1780,2.225
172,96,0,0.865,1776,2.25833
173,96,1,0.87,1781,2.21667
174,97,0,0.875,1779,2.23333
175,97,1,0.88,1787,2.16667
176,98,0,0.885,1782,2.20833
177,98,1,0.89,1783,2.2
178,99,0,0.895,1790,2.14167
179,99,1,0.9,1778,2.24167
180,100,0,0.905,1790,2.14167
181,100,1,0.91,1787,2.16667
182,101,0,0.915,1784,2.19167
183,101,1,0.92,1792,2.125
184,102,0,0.925,1783,2.2
185,102,1,0.93,1779,2.23333
186,103,0,0.935,1781,2.21667
187,103,1,0.94,1780,2.225
188,104,0,0.945,1777,2.25
189,104,1,0.95,1781,2.21667
190,105,0,0.955,1784,2.19167
191,105,1,0.96,1780,2.225
192,106,0,0.965,1784,2.19167
193,106,1,0.97,1787,2.16667
194,107,0,0.975,1787,2.16667
195,107,1,0.98,1783,2.2
196,108,0,0.985,1781,2.21667
197,108,1,0.99,1782,2.20833
198,109,0,0.995,1783,2.2
199,109,1,1,1786,2.175
200,110,0,1.005,1785,2.18333
201,110,1,1.01,1781,2.21667
202,111,0,1.015,1779,2.23333
203,111,1,1.02,1782,2.20833
204,112,0,1.025,1781,2.21667
205,112,1,1.03,1785,2.18333
206,113,0,1.035,1786,2.175
207,113,1,1.04,1785,2.18333
208,114,0,1.045,1783,2.2
209,114,1,1.05,1787,2.16667
210,115,0,1.055,1780,2.225
211,115,1,1.06,1784,2.19167
212,116,0,1.065,1786,2.175
213,116,1,1.07,1791,2.13333
214,117,0,1.075,1800,2.05833
215,117,1,1.08,1791,2.13333
216,118,0,1.085,1535,4.26667
217,118,1,1.09,1407,5.33333
218,119,0,1.095,1408,5.325
219,119,1,1.1,1410,5.30833
220,120,0,1.105,1531,4.3
221,120,1,1.11,1521,4.38333
222,121,0,1.115,1554,4.10833
223,121,1,1.12,1679,3.06667
224,122,0,1.125,1729,2.65
225,122,1,1.13,1768,2.325
226,123,0,1.135,1777,2.25
227,123,1,1.14,1798,2.075
228,124,0,1.145,1805,2.01667
229,124,1,1.15,1797,2.08333
230,125,0,1.155,1809,1.98333
231,125,1,1.16,1824,1.85833
232,126,0,1.165,1833,1.78333
233,126,1,1.17,1809,1.98333
234,127,0,1.175,1822,1.875
235,127,1,1.18,1811,1.96667
236,128,0,1.185,1802,2.04167
237,128,1,1.19,1802,2.04167
238,129,0,1.195,1800,2.05833
239,129,1,1.2,1792,2.125
240,130,0,1.205,1801,2.05
241,130,1,1.21,1800,2.05833
242,131,0,1.215,1792,2.125
243,131,1,1.22,1785,2.18333
244,132,0,1.225,1783,2.2
245,132,1,1.23,1774,2.275
246,133,0,1.235,1758,2.40833
247,133,1,1.24,1737,2.58333
248,134,0,1.245,1744,2.525
249,134,1,1.25,1750,2.475
250,135,0,1.255,1754,2.44167
251,135,1,1.26,1756,2.425
252,136,0,1.265,1754,2.44167
253,136,1,1.27,1759,2.4
254,137,0,1.275,1764,2.35833
255,137,1,1.28,1764,2.35833
256,138,0,1.285,1761,2.38333
257,138,1,1.29,1757,2.41667
258,139,0,1.295,1754,2.44167
259,139,1,1.3,1759,2.4
260,140,0,1.305,1766,2.34167
261,140,1,1.31,1768,2.325
262,141,0,1.315,1765,2.35
263,141,1,1.32,1762,2.375
264,142,0,1.325,1762,2.375
265,142,1,1.33,1765,2.35
266,143,0,1.335,1768,2.325
