index, frame, sample, time, raw[0], cal[0], raw[1], cal[1], raw[2], cal[2]
131,136,0,1.30101,-13,-0.0134,-2,-0.263796,1,-2.86363
132,136,1,1.31086,-16,-0.0164,-3,-0.30438,-1,-2.75133
133,137,0,1.32072,-19,-0.0196,-3,-0.324672,0,-2.67647
134,138,0,1.33058,-23,-0.0232,-4,-0.365255,-1,-2.75133
135,139,0,1.34043,-27,-0.027,-4,-0.385547,0,-2.75133
136,140,0,1.35029,-31,-0.031,-4,-0.405839,0,-2.86363
137,141,0,1.36014,-35,-0.0352,-4,-0.426131,0,-2.88235
138,142,0,1.37,-39,-0.0396,-4,-0.446423,0,-2.91978
139,143,0,1.37986,-44,-0.0444,-5,-0.487007,-1,-2.88235
140,144,0,1.38971,-49,-0.0496,-5,-0.527591,0,-2.88235
141,145,0,1.39957,-55,-0.0552,-6,-0.568175,-1,-2.8262
142,146,0,1.40942,-61,-0.061,-6,-0.588467,0,-2.80748
143,147,0,1.41928,-67,-0.067,-6,-0.608759,0,-2.80748
144,148,0,1.42914,-73,-0.0732,-6,-0.629051,0,-2.62032
145,149,0,1.43899,-79,-0.0796,-6,-0.649343,0,-2.56417
146,150,0,1.44885,-86,-0.0862,-7,-0.669635,-1,-2.63903
147,151,0,1.45871,-93,-0.0932,-7,-0.710219,0,-2.75133
148,152,0,1.46856,-100,-0.1006,-7,-0.750803,0,-2.80748
149,154,0,1.47842,-108,-0.108,-8,-0.750803,-1,-2.90107
150,155,0,1.48827,-116,-0.1158,-8,-0.791387,0,-2.91978
151,155,1,1.49813,-123,-0.124,-7,-0.831971,1,-2.86363
152,156,0,1.50799,-132,-0.1324,-9,-0.852263,-2,-2.8262
153,157,0,1.51784,-141,-0.141,-9,-0.872555,0,-2.80748
154,158,0,1.5277,-150,-0.15,-9,-0.913139,0,-2.91978
155,159,0,1.53755,-159,-0.1592,-9,-0.933431,0,-2.84492
156,160,0,1.54741,-168,-0.1686,-9,-0.953723,0,-2.88235
157,161,0,1.55727,-178,-0.1784,-10,-0.994307,-1,-2.84492
158,162,0,1.56712,-188,-0.1884,-10,-1.0146,0,-2.84492
159,163,0,1.57698,-199,-0.1988,-11,-1.05518,-1,-2.86363
160,164,0,1.58683,-209,-0.2094,-10,-1.07547,1,-2.90107
161,165,0,1.59669,-220,-0.2204,-11,-1.11606,-1,-2.86363
162,166,0,1.60655,-231,-0.2314,-11,-1.11606,0,-2.9385
163,167,0,1.6164,-243,-0.2428,-12,-1.15664,-1,-3.01336
164,168,0,1.62626,-254,-0.2546,-11,-1.19723,1,-2.90107
165,169,0,1.63612,-266,-0.2666,-12,-1.21752,-1,-2.91978
166,170,0,1.64597,-279,-0.2788,-13,-1.23781,-1,-2.77005
167,171,0,1.65583,-291,-0.2916,-12,-1.29869,1,-2.58288
